left;top;width;height;transcription
[626, 257, 257, 627];[541, 538, 521, 521];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
592;478;115;15;13.235.127-4
495;410;293;16;MASSUTO MARIEN GODOI
[779, 737, 737, 782];[457, 456, 442, 444];-1;-1;NOME
[780, 713, 713, 782];[501, 500, 487, 488];-1;-1;REGISTRO
[782, 733, 734, 781];[474, 472, 485, 486];-1;-1;GERAL
[780, 716, 716, 780];[390, 390, 375, 376];-1;-1;FILIAÇÃO
550;310;238;15;MEN PETRINI CAMOSSI
[781, 671, 672, 780];[291, 290, 277, 279];-1;-1;NATURALIDADE
614;242;173;24;PETROLÂNDIA-PE
[779, 690, 690, 779];[224, 222, 211, 211];-1;-1;DOC ORIGEM
662;180;125;15;IBIAPINA-CE
[780, 751, 755, 782];[155, 155, 142, 141];-1;-1;CPF
446;213;244;15;C.NAS=14 LV=463 FL=497
399;105;173;14;JUAN CENTURIONE ARTILIAN
[362, 361, 540, 538];[95, 83, 82, 96];-1;-1;ASSINATURA DO DIRETOR
[540, 345, 345, 541];[72, 69, 52, 55];-1;-1;LEI Nº7 116 DE 29/08/83
734;80;54;15;NH 78
208;243;98;16;22/08/2014
[274, 118, 119, 275];[290, 288, 275, 276];-1;-1;DATA DE NASCIMENTO
174;81;54;16;4 VIA
[386, 332, 331, 385];[499, 498, 487, 486];-1;-1;DATA DE
[385, 308, 309, 385];[471, 472, 485, 485];-1;-1;EXPEDIÇÃO
210;479;96;15;17/03/1989
