left;top;width;height;transcription
[607, 240, 241, 609];[523, 516, 497, 504];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
550;474;123;15;13.220.211-6
[760, 694, 694, 761];[488, 488, 476, 476];-1;-1;REGISTRO
[761, 715, 716, 760];[462, 461, 473, 474];-1;-1;GERAL
[761, 718, 719, 762];[444, 444, 431, 432];-1;-1;NOME
403;406;350;18;BEDOLLO RIGOBELLO BODE
[762, 701, 701, 764];[379, 379, 364, 364];-1;-1;FILIAÇÃO
305;340;449;18;HIROKAZU BORTOLATO BARCELLINI
369;308;387;18;WIZIACK CORCINO YAGUESHITA
[764, 657, 658, 764];[280, 279, 267, 268];-1;-1;NATURALIDADE
616;245;141;17;SIRINHAÉM-PE
377;210;281;16;C.NAS=321 LV=377 FL=17
[765, 674, 674, 765];[214, 214, 202, 201];-1;-1;DOC ORIGEM
554;180;202;16;TIBAU DO SUL-RN
568;145;149;16;263.724.347-33
[765, 739, 740, 765];[146, 145, 132, 133];-1;-1;CPF
698;82;60;16;NH 19
[524, 353, 353, 526];[81, 77, 65, 68];-1;-1;ASSINATURA DO DIRETOR
[527, 336, 337, 527];[53, 51, 35, 38];-1;-1;LEI Nº7 116 DE 29/08/83
147;76;52;16;3 VIA
144;235;132;19;11/01/2009
111;259;154;14;DATA DE NASCIMENTO
142;465;134;19;09/10/1982
315;470;58;14;DATA DE
295;454;78;15;EXPEDIÇÃO
