left;top;width;height;transcription
[738, 282, 282, 736];[598, 591, 612, 618];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
664;558;138;19;03.273.926-6
[926, 833, 833, 926];[568, 566, 581, 582];-1;-1;REGISTRO
[927, 865, 865, 926];[551, 551, 566, 567];-1;-1;GERAL
[927, 873, 873, 929];[516, 516, 530, 531];-1;-1;NOME
495;481;431;20;KOLIKAUSKAS TYNG FUKURO
[928, 843, 843, 928];[439, 437, 452, 455];-1;-1;FILIAÇÃO
543;405;382;20;KLUG FISCHER MICHELETTI
609;365;319;20;WANIA NIITSU PICONE
[929, 789, 789, 929];[324, 321, 337, 339];-1;-1;NATURALIDADE
592;289;336;19;GIRAU DO PONCIANO-AL
[929, 808, 808, 930];[245, 243, 260, 261];-1;-1;DOC ORIGEM
554;209;372;22;C.NAS=12 LV=398 FL=484
[928, 891, 890, 930];[165, 165, 181, 181];-1;-1;CPF
843;134;94;16;CAUCAIA-CE
690;172;163;18;282.314.052-24
[635, 404, 404, 634];[87, 85, 100, 103];-1;-1;ASSINATURA DO DIRETOR
[631, 390, 390, 630];[55, 51, 72, 73];-1;-1;LEI Nº7 116 DE 29/08/83
221;90;64;16;NH 90
[441, 369, 370, 444, 444];[560, 559, 575, 575, 561];-1;-1;DATA DE
[445, 345, 345, 446];[546, 544, 561, 560];-1;-1;EXPEDIÇÃO
195;553;114;16;02/10/1975
171;282;112;16;19/12/2008
[310, 108, 109, 310];[314, 313, 328, 330];-1;-1;DATA DE NASCIMENTO
