left;top;width;height;transcription
[480, 198, 198, 482];[426, 423, 409, 412];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
451;381;92;12;66.214.814-9
413;331;190;12;LEARDI TAIAR MALVESI
[596, 564, 564, 596];[360, 360, 350, 350];-1;-1;NOME
[596, 547, 546, 596];[393, 393, 384, 385];-1;-1;REGISTRO
[596, 596, 561, 562];[383, 374, 373, 382];-1;-1;GERAL
370;282;234;12;ALEXSANDER HIROTO VIANA
407;257;195;12;BONIZI LEPORI GIRALDO
[596, 548, 549, 596];[311, 310, 299, 299];-1;-1;FILIAÇÃO
[596, 514, 515, 597];[236, 235, 225, 226];-1;-1;NATURALIDADE
445;209;158;13;PORTO GRANDE-AP
348;188;181;11;C.NAS=92 LV=183 FL=381
451;161;153;13;ÁGUIA BRANCA-ES
464;133;110;12;592.087.773-16
559;83;44;12;NH 93
[596, 576, 576, 597];[134, 133, 122, 124];-1;-1;CPF
[596, 528, 528, 596];[185, 184, 175, 175];-1;-1;DOC ORIGEM
346;96;117;9;HEE SBRIGHI JUNIA
[416, 281, 284, 414];[81, 80, 89, 89];-1;-1;ASSINATURA DO DIRETOR
[411, 269, 270, 416, 416];[57, 57, 69, 71, 57];-1;-1;LEI Nº7 116 DE 29/08/83
140;82;38;12;8 VIA
157;207;81;12;08/11/1989
[214, 95, 96, 214];[233, 232, 222, 223];-1;-1;DATA DE NASCIMENTO
159;380;81;12;30/09/2015
[298, 256, 256, 298];[391, 391, 381, 381];-1;-1;DATA DE
[298, 238, 240, 299];[370, 370, 380, 381];-1;-1;EXPEDIÇÃO
