left;top;width;height;transcription
[54, 79, 73, 51];[774, 773, 299, 303];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
98;706;17;135;39.842.390-8
[104, 104, 120, 120];[964, 879, 879, 963];-1;-1;REGISTRO
[138, 137, 121, 121];[964, 903, 906, 964];-1;-1;GERAL
[157, 158, 171, 172];[961, 909, 909, 962];-1;-1;NOME
175;542;19;397;ARISTIDES LATORRE SHUHEI
[235, 233, 250, 250];[959, 881, 882, 962];-1;-1;FILIAÇÃO
256;638;18;300;RENO SPURIO NOCCIOLI
293;522;19;415;VOLKMER AIALLA CHERNIZON
369;760;23;174;MARACAJÁ-SC
[352, 351, 366, 365];[958, 823, 823, 958];-1;-1;NATURALIDADE
[362, 361, 344, 346];[322, 126, 127, 323];-1;-1;DATA DE NASCIMENTO
370;222;16;106;03/11/1998
412;512;16;295;C.NAS=445 LV=424 FL=275
452;800;16;129;TIJUCAS-SC
[446, 444, 430, 431];[954, 840, 840, 954];-1;-1;DOC ORIGEM
492;720;17;157;344.945.368-81
[510, 510, 524, 525];[953, 919, 919, 952];-1;-1;CPF
570;868;16;60;NH 29
[624, 622, 604, 605];[643, 404, 405, 644];-1;-1;LEI Nº7 116 DE 29/08/83
546;554;17;171;NATANIA EL BACHES
[589, 587, 574, 575];[643, 422, 423, 644];-1;-1;ASSINATURA DO DIRETOR
565;171;15;51;2 VIA
92;231;16;106;27/06/2013
[134, 134, 116, 119];[467, 372, 372, 468];-1;-1;EXPEDIÇÃO
[100, 101, 116, 115];[399, 469, 467, 400];-1;-1;DATA DE
