left;top;width;height;transcription
[53, 56, 71, 68];[480, 198, 198, 482];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
85;451;12;90;33.021.455-4
[86, 85, 96, 95];[596, 546, 545, 597];-1;-1;REGISTRO
[106, 107, 97, 97];[596, 562, 562, 597];-1;-1;GERAL
[127, 128, 120, 118];[597, 564, 566, 597];-1;-1;NOME
135;397;12;207;ALECIO ZULSKE LAMEIRA
[178, 180, 168, 168];[598, 548, 550, 597];-1;-1;FILIAÇÃO
186;390;12;213;PLACA STACHISSINI BRANDI
211;375;11;227;TERUKAZU MANARA GILTADIA
[243, 244, 254, 252];[596, 514, 515, 597];-1;-1;NATURALIDADE
258;342;12;260;CATAS ALTAS DA NORUEGA-MG
279;330;16;197;C.NAS=51 LV=255 FL=158
[293, 295, 306, 304];[597, 527, 527, 597];-1;-1;DOC ORIGEM
307;422;11;182;BURITI DO TOCANTINS-TO
336;486;10;86;181.680.654-41
[345, 346, 356, 356];[597, 576, 577, 598];-1;-1;CPF
382;561;12;44;NH 34
370;242;13;222;PROCKNOV HENRILEY KRAHENBUHL
[398, 399, 390, 388];[414, 281, 281, 414];-1;-1;ASSINATURA DO DIRETOR
[420, 422, 409, 408];[416, 270, 270, 416];-1;-1;LEI Nº7 116 DE 29/08/83
386;145;12;34;7 VIA
260;168;11;70;28/11/2004
[246, 247, 257, 256];[216, 95, 96, 216];-1;-1;DATA DE NASCIMENTO
87;161;12;78;28/06/1999
[87, 88, 97, 98];[298, 257, 256, 298];-1;-1;DATA DE
[110, 108, 99, 99];[298, 238, 240, 299];-1;-1;EXPEDIÇÃO
