left;top;width;height;transcription
[736, 734, 269, 266, 737];[638, 638, 636, 616, 617];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
681;581;135;17;08.200.071-2
[930, 847, 848, 932];[588, 587, 573, 573];-1;-1;REGISTRO
[932, 875, 875, 930];[556, 555, 569, 570];-1;-1;GERAL
544;543;297;15;DREVES HIRAKATA CHARRO
[932, 879, 879, 932];[535, 535, 520, 521];-1;-1;NOME
816;505;100;16;SILVEIRA
[930, 854, 854, 932];[459, 458, 441, 442];-1;-1;FILIAÇÃO
593;425;323;16;DANZI LUVISOTTO RAFFAELLI
582;385;336;18;GUSMAO NOGUEIRA LIEVEN
[932, 800, 800, 933];[340, 339, 326, 326];-1;-1;NATURALIDADE
731;308;185;16;ANTA GORDA-RS
545;267;248;15;C.NAS=25 LV=95 FL=120
[934, 820, 822, 933];[261, 260, 246, 247];-1;-1;DOC ORIGEM
703;228;213;15;RIO PIRACICABA-MG
718;192;149;16;028.073.877-30
[935, 901, 901, 935];[181, 180, 166, 168];-1;-1;CPF
861;116;58;15;NH 72
493;129;219;12;MINGOLELLI WAIB ARRUDA
[629, 409, 411, 629];[105, 105, 119, 119];-1;-1;ASSINATURA DO DIRETOR
[631, 392, 393, 632];[71, 70, 88, 89];-1;-1;LEI Nº7 116 DE 29/08/83
158;112;59;18;8 VIA
199;306;112;16;11/12/2018
[300, 102, 102, 301];[340, 339, 325, 324];-1;-1;DATA DE NASCIMENTO
206;581;106;15;21/09/1982
[434, 364, 365, 435];[588, 587, 572, 573];-1;-1;DATA DE
[434, 338, 338, 435];[568, 569, 555, 555];-1;-1;EXPEDIÇÃO
