left;top;width;height;transcription
[328, 877, 875, 325];[69, 77, 55, 47];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
221;107;188;24;39.110.484-6
[99, 213, 211, 97];[110, 114, 94, 92];-1;-1;REGISTRO
[97, 168, 167, 97];[131, 134, 113, 112];-1;-1;GERAL
195;156;447;28;NAIGE SHIMARA CHOGI
[97, 163, 161, 94];[177, 180, 157, 156];-1;-1;NOME
104;205;114;23;ROCHA
[97, 195, 194, 96];[279, 280, 260, 260];-1;-1;FILIAÇÃO
104;301;591;27;CAVAZZANA KULLER KASSAMA
98;353;510;24;TARIK WILHELM PERTICARATI
[92, 258, 257, 92];[424, 428, 406, 405];-1;-1;NATURALIDADE
101;448;141;24;IPIRA-SC
252;501;461;26;C.NAS=444 LV=281 FL=102
[92, 237, 237, 92];[524, 525, 505, 504];-1;-1;DOC ORIGEM
98;552;354;23;DELMIRO GOUVEIA-AL
[93, 134, 133, 88];[628, 628, 606, 607];-1;-1;CPF
159;602;225;24;085.306.979-44
83;666;103;13;ITACARÉ-BA
[445, 719, 718, 443];[724, 729, 712, 706];-1;-1;ASSINATURA DO DIRETOR
[450, 734, 734, 449];[769, 773, 746, 746];-1;-1;LEI Nº7 116 DE 29/08/83
936;710;72;22;1 VIA
813;459;159;25;08/04/1973
[832, 1077, 1076, 832];[435, 440, 418, 415];-1;-1;DATA DE NASCIMENTO
819;115;149;22;20/02/1997
[678, 800, 801, 676];[137, 142, 119, 118];-1;-1;EXPEDIÇÃO
[676, 769, 768, 675];[97, 101, 119, 119];-1;-1;DATA DE
97;700;84;23;NH 91
