left;top;width;height;transcription
[275, 736, 736, 275];[53, 57, 36, 32];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
256;80;124;16;73.171.818-5
[86, 145, 143, 82];[108, 108, 90, 91];-1;-1;GERAL
168;156;381;20;MAGGIOTTO HIRATSUCA YANA
[83, 140, 137, 84];[162, 162, 149, 147];-1;-1;NOME
81;204;86;17;FILIAÇÃO
83;319;138;18;NATURALIDADE
83;408;120;18;DOC ORIGEM
83;496;37;16;CPF
85;75;94;15;REGISTRO
569;77;77;17;DATA DE
570;93;105;17;EXPEDIÇÃO
118;546;123;18;CEDRO-PE
[378, 614, 613, 377];[575, 575, 559, 559];-1;-1;ASSINATURA DO DIRETOR
[388, 625, 623, 389];[604, 605, 587, 585];-1;-1;LEI Nº7 116 DE 29/08/83
553;524;180;11;GABBAI BRAGUIM ELEN
751;357;167;24;30/10/1972
707;325;201;17;DATA DE NASCIMENTO
720;81;152;23;06/09/2002
154;233;338;26;PIQUERAS LEOPOLDINO
153;275;316;23;CANEVER NYSSEN C
153;349;99;26;ICÓ-CE
269;394;351;24;CMC= PITIMBU-PB ,SEDE
143;434;362;20;C.NAS=414 LV=347 FL=273
