left;top;width;height;transcription
[279, 281, 746, 749, 278];[26, 26, 28, 48, 47];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
199;66;135;18;69.697.099-5
[85, 168, 167, 83];[76, 77, 91, 91];-1;-1;REGISTRO
[83, 140, 140, 85];[108, 109, 95, 94];-1;-1;GERAL
174;106;330;15;ANDRADA PRADELA BERTOLLA
[83, 136, 136, 83];[129, 129, 144, 143];-1;-1;NOME
99;143;75;16;SOUZA
[85, 161, 161, 83];[205, 206, 223, 222];-1;-1;FILIAÇÃO
99;223;352;16;CAVAZZA BERLANGA MANTOAN
98;261;410;18;DATE CHIAVARETO FRANCISCATTI
[83, 215, 215, 82];[324, 325, 338, 338];-1;-1;NATURALIDADE
99;336;202;20;GOUVELÂNDIA-GO
222;382;260;15;C.NAS=13 LV=194 FL=383
[81, 195, 193, 82];[403, 404, 418, 417];-1;-1;DOC ORIGEM
99;418;126;18;ASPÁSIA-SP
148;456;149;16;658.458.015-67
[80, 114, 114, 80];[483, 484, 498, 496];-1;-1;CPF
96;533;58;15;NH 88
303;523;235;12;MELLA ANTONAGI FUJISHIRO
[386, 606, 604, 386];[559, 559, 545, 545];-1;-1;ASSINATURA DO DIRETOR
[384, 623, 622, 383];[593, 594, 576, 575];-1;-1;LEI Nº7 116 DE 29/08/83
800;534;57;18;1 VIA
704;342;112;16;18/01/1973
[715, 913, 913, 714];[324, 325, 339, 340];-1;-1;DATA DE NASCIMENTO
703;68;106;17;27/09/2004
[581, 651, 650, 580];[76, 77, 92, 91];-1;-1;DATA DE
[581, 677, 677, 580];[96, 95, 109, 109];-1;-1;EXPEDIÇÃO
