left;top;width;height;transcription
[778, 296, 297, 780];[635, 628, 606, 610];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[979, 890, 892, 980];[590, 588, 573, 574];-1;-1;REGISTRO
[980, 918, 920, 980];[556, 554, 571, 571];-1;-1;GERAL
730;582;138;18;43.798.814-4
[980, 924, 925, 981];[538, 535, 519, 522];-1;-1;NOME
511;500;458;19;BENEDUCCI CAVALARI DEBORAH
[979, 901, 901, 981];[458, 456, 439, 441];-1;-1;FILIAÇÃO
588;420;382;19;BENADUCCI BONFADINI LIDIO
535;379;430;19;BATAGLIA FRAGIACOMO GOVONI
[982, 844, 844, 983];[338, 335, 321, 323];-1;-1;NATURALIDADE
832;305;139;18;IPIXUNA-AM
511;263;333;27;CMC= ALEXÂNIA-GO ,SEDE
844;230;127;16;IBIPEBA-BA
[981, 867, 867, 982];[257, 256, 242, 244];-1;-1;DOC ORIGEM
746;185;176;19;450.742.565-42
[983, 949, 950, 984];[177, 175, 158, 160];-1;-1;CPF
904;108;70;19;NH 62
583;108;168;12;IWAI RUSILO RUZON
[668, 442, 443, 667];[86, 83, 97, 100];-1;-1;ASSINATURA DO DIRETOR
[669, 424, 424, 671];[70, 66, 48, 50];-1;-1;LEI Nº7 116 DE 29/08/83
190;102;58;18;5 VIA
237;301;116;18;22/04/2010
[332, 130, 131, 334];[331, 329, 311, 317];-1;-1;DATA DE NASCIMENTO
224;578;122;19;17/11/1957
[473, 400, 401, 472];[584, 583, 567, 569];-1;-1;DATA DE
[471, 373, 374, 472];[550, 549, 566, 569];-1;-1;EXPEDIÇÃO
