left;top;width;height;transcription
[328, 877, 875, 325];[69, 77, 55, 47];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
221;107;188;24;53.061.648-8
[99, 213, 211, 97];[110, 114, 94, 92];-1;-1;REGISTRO
[97, 168, 167, 97];[131, 134, 113, 112];-1;-1;GERAL
195;156;632;28;RAYEMBERG UMEZAWA DALSAS
[97, 163, 161, 94];[177, 180, 157, 156];-1;-1;NOME
104;205;129;23;DUARTE
[97, 195, 194, 96];[279, 280, 260, 260];-1;-1;FILIAÇÃO
105;301;504;27;LUISIANA ODENILDO ORATI
99;353;394;24;BONORA HIRAKAWA MI
[92, 258, 257, 92];[424, 428, 406, 405];-1;-1;NATURALIDADE
101;448;271;24;BUERAREMA-BA
252;501;421;26;C.NAS=371 LV=55 FL=20
[92, 237, 237, 92];[524, 525, 505, 504];-1;-1;DOC ORIGEM
98;546;187;29;BAMBUÍ-MG
[93, 134, 133, 88];[628, 628, 606, 607];-1;-1;CPF
160;602;224;24;712.526.302-04
83;667;124;12;LUIZ ALVES-SC
[445, 719, 718, 443];[724, 729, 712, 706];-1;-1;ASSINATURA DO DIRETOR
[450, 734, 734, 449];[769, 773, 746, 746];-1;-1;LEI Nº7 116 DE 29/08/83
935;710;73;22;2 VIA
813;459;159;23;25/05/2000
[832, 1077, 1076, 832];[435, 440, 418, 415];-1;-1;DATA DE NASCIMENTO
819;115;149;22;27/05/1998
[678, 800, 801, 676];[137, 142, 119, 118];-1;-1;EXPEDIÇÃO
[676, 769, 768, 675];[97, 101, 119, 119];-1;-1;DATA DE
97;700;87;23;NH 37
