left;top;width;height;transcription
[635, 628, 606, 610];[306, 788, 787, 304];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[590, 588, 573, 574];[105, 194, 192, 104];-1;-1;REGISTRO
[556, 554, 571, 571];[104, 166, 164, 104];-1;-1;GERAL
582;218;18;136;33.917.150-9
[538, 535, 519, 522];[104, 160, 159, 103];-1;-1;NOME
500;115;22;376;HINDIRA MOLINARI FUERTH
[458, 456, 439, 441];[105, 183, 183, 103];-1;-1;FILIAÇÃO
420;114;19;306;HUDABA NUEZ CENSON
374;119;25;257;TEJIN TURIM JACON
[338, 335, 321, 323];[102, 240, 240, 101];-1;-1;NATURALIDADE
305;112;18;158;JECEABA-MG
264;240;26;584;CMC= SÃO BENEDITO DO RIO PRETO-MA ,SEDE
230;113;16;175;FELIZ NATAL-MT
[257, 256, 242, 244];[103, 217, 217, 102];-1;-1;DOC ORIGEM
184;163;20;175;617.042.873-24
[177, 175, 158, 160];[101, 135, 134, 100];-1;-1;CPF
108;110;19;70;NH 72
108;333;12;250;MIYAMURA CHRISTY ZANOBIA
[86, 83, 97, 100];[416, 642, 641, 417];-1;-1;ASSINATURA DO DIRETOR
[70, 66, 48, 50];[415, 660, 660, 413];-1;-1;LEI Nº7 116 DE 29/08/83
102;835;18;59;6 VIA
301;731;18;116;09/01/2012
[331, 329, 311, 317];[752, 954, 953, 750];-1;-1;DATA DE NASCIMENTO
578;736;19;124;01/10/1988
[584, 583, 567, 569];[611, 684, 683, 612];-1;-1;DATA DE
[550, 549, 566, 569];[613, 711, 710, 612];-1;-1;EXPEDIÇÃO
