left;top;width;height;transcription
[296, 762, 762, 298];[65, 72, 50, 43];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
199;82;137;20;82.437.349-2
[103, 190, 189, 105];[93, 93, 77, 77];-1;-1;REGISTRO
[103, 159, 157, 103];[112, 112, 97, 97];-1;-1;GERAL
[106, 160, 160, 106];[147, 151, 134, 134];-1;-1;NOME
[99, 181, 180, 98];[228, 229, 210, 210];-1;-1;FILIAÇÃO
97;240;446;20;MASSAYUKI NAARA MURAYAMA
99;280;480;21;VENTUROLI QUARESMA HAMADA
[98, 238, 236, 97];[333, 335, 319, 318];-1;-1;NATURALIDADE
93;350;348;22;TEREZÓPOLIS DE GOIÁS-GO
[94, 213, 213, 94];[415, 416, 401, 399];-1;-1;DOC ORIGEM
[93, 131, 129, 93];[514, 515, 497, 497];-1;-1;CPF
87;550;60;16;NH 34
145;477;161;16;952.220.501-06
91;434;210;18;CONGONHAS-MG
222;397;363;21;C.NAS=245 LV=275 FL=346
747;362;98;20;01/09/2012
[707, 901, 901, 706];[343, 347, 331, 328];-1;-1;DATA DE NASCIMENTO
708;93;112;17;14/02/1978
[598, 670, 669, 594];[104, 105, 89, 89];-1;-1;DATA DE
[597, 696, 696, 595];[120, 123, 105, 104];-1;-1;EXPEDIÇÃO
100;160;372;22;OLIVETO MITRE MAROSO
[393, 627, 627, 391];[613, 617, 598, 595];-1;-1;LEI Nº7 116 DE 29/08/83
309;549;277;15;SAADEH GASPARDO AKEMY
818;565;52;16;5 VIA
[391, 625, 624, 391];[586, 589, 574, 571];-1;-1;ASSINATURA DO DIRETOR
