left;top;width;height;transcription
[607, 240, 241, 609];[523, 516, 497, 504];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
551;474;124;15;05.250.301-7
[760, 694, 694, 761];[488, 488, 476, 476];-1;-1;REGISTRO
[761, 715, 716, 760];[462, 461, 473, 474];-1;-1;GERAL
[761, 718, 719, 762];[444, 444, 431, 432];-1;-1;NOME
396;406;358;18;MATILDE PANAS NARUZAWA
[762, 701, 701, 764];[379, 379, 364, 364];-1;-1;FILIAÇÃO
333;340;422;18;VAICHULONIS ZABUSCHA VIDOTTI
381;308;373;18;FUZATTO ALEKSANDRO LUYZA
[764, 657, 658, 764];[280, 279, 267, 268];-1;-1;NATURALIDADE
630;245;127;19;HUMAITÁ-AM
389;210;269;16;C.NAS=33 LV=198 FL=90
[765, 674, 674, 765];[214, 214, 202, 201];-1;-1;DOC ORIGEM
618;180;139;21;GURUPÁ-PA
568;146;149;15;275.278.844-44
[765, 739, 740, 765];[146, 145, 132, 133];-1;-1;CPF
698;82;60;16;NH 03
[524, 353, 353, 526];[81, 77, 65, 68];-1;-1;ASSINATURA DO DIRETOR
[527, 336, 337, 527];[53, 51, 35, 38];-1;-1;LEI Nº7 116 DE 29/08/83
147;76;51;16;1 VIA
144;235;134;19;03/10/2013
111;259;154;14;DATA DE NASCIMENTO
142;465;134;19;29/07/1956
315;470;58;14;DATA DE
295;454;78;15;EXPEDIÇÃO
