left;top;width;height;transcription
[737, 278, 277, 738];[616, 602, 585, 597];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
678;555;157;20;70.194.386-5
[946, 861, 861, 947];[579, 579, 564, 565];-1;-1;REGISTRO
[946, 886, 890, 946];[548, 546, 561, 562];-1;-1;GERAL
[949, 894, 895, 948];[530, 527, 511, 515];-1;-1;NOME
365;474;570;26;SOUTELLO BARUH MORELATTO
[949, 869, 870, 949];[453, 450, 434, 435];-1;-1;FILIAÇÃO
471;397;463;26;CALCA KOHLER CLELTON
455;359;482;26;BURATTO TASCILA ARIBONI
[952, 816, 815, 949];[337, 332, 317, 321];-1;-1;NATURALIDADE
[951, 837, 837, 951];[258, 257, 240, 243];-1;-1;DOC ORIGEM
[949, 917, 918, 951];[180, 178, 162, 164];-1;-1;CPF
863;101;75;19;NH 06
691;177;199;20;333.329.719-13
691;217;248;26;PEDRO RÉGIS-PB
726;291;210;29;GALILÉIA-MG
[628, 392, 393, 632];[68, 60, 42, 49];-1;-1;LEI Nº7 116 DE 29/08/83
371;104;299;14;GONFIANTINI ARNDT MASTROC
[630, 413, 414, 628];[84, 75, 92, 98];-1;-1;ASSINATURA DO DIRETOR
179;81;57;18;7 VIA
191;278;140;20;19/10/1982
[322, 126, 128, 322];[318, 312, 297, 303];-1;-1;DATA DE NASCIMENTO
412;251;401;24;C.NAS=78 LV=334 FL=373
[382, 456, 456, 384];[565, 568, 553, 550];-1;-1;DATA DE
[456, 360, 360, 456];[535, 531, 550, 553];-1;-1;EXPEDIÇÃO
194;543;141;20;14/12/2015
