left;top;width;height;transcription
[51, 54, 71, 71];[626, 257, 257, 627];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
99;591;19;117;43.440.839-6
166;414;16;374;CAFFARO MOGRABI CALCENONI
[135, 136, 150, 148];[779, 737, 737, 782];-1;-1;NOME
[91, 92, 105, 104];[780, 713, 713, 782];-1;-1;REGISTRO
[118, 120, 107, 106];[782, 733, 734, 781];-1;-1;GERAL
[202, 202, 217, 216];[780, 716, 716, 780];-1;-1;FILIAÇÃO
267;466;15;322;OZI DOLABELLA LAZZARESCHI
[301, 302, 315, 313];[781, 671, 672, 780];-1;-1;NATURALIDADE
330;626;20;161;PIRATININGA-SP
[368, 370, 381, 381];[779, 690, 690, 779];-1;-1;DOC ORIGEM
397;508;15;279;PRUDENTE DE MORAIS-MG
[437, 437, 450, 451];[780, 751, 755, 782];-1;-1;CPF
364;446;15;244;C.NAS=495 LV=241 FL=60
478;407;9;166;SUGA MARCIO QUADRANTE
[497, 509, 510, 496];[362, 361, 540, 538];-1;-1;ASSINATURA DO DIRETOR
[520, 523, 540, 537];[540, 345, 345, 541];-1;-1;LEI Nº7 116 DE 29/08/83
497;734;15;54;NH 73
333;208;15;96;16/08/1973
[302, 304, 317, 316];[274, 118, 119, 275];-1;-1;DATA DE NASCIMENTO
495;174;16;53;9 VIA
[93, 94, 105, 106];[386, 332, 331, 385];-1;-1;DATA DE
[121, 120, 107, 107];[385, 308, 309, 385];-1;-1;EXPEDIÇÃO
98;210;15;97;13/01/1952
