left;top;width;height;transcription
[600, 227, 227, 601];[541, 535, 514, 521];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
511;484;146;20;98.438.729-8
[760, 694, 694, 761];[483, 482, 495, 497];-1;-1;REGISTRO
[762, 716, 716, 765];[470, 469, 479, 481];-1;-1;GERAL
[762, 719, 719, 763];[440, 439, 452, 454];-1;-1;NOME
309;418;426;19;GERUNDA CAMARINHA IGLESIAS
[763, 700, 700, 764];[387, 387, 372, 374];-1;-1;FILIAÇÃO
306;353;430;19;BRENTAN LEWINGER GRIMALDI
388;317;351;20;ALUANA SCHON COMAR
[765, 655, 656, 765];[266, 265, 279, 278];-1;-1;NATURALIDADE
614;248;124;21;ITAPOÁ-SC
[766, 674, 674, 766];[199, 197, 211, 211];-1;-1;DOC ORIGEM
336;209;301;19;C.NAS=57 LV=35 FL=109
607;182;133;19;TEUTÔNIA-RS
540;147;161;16;652.645.143-80
[767, 740, 739, 767];[131, 131, 143, 143];-1;-1;CPF
683;90;58;15;NH 40
[518, 323, 324, 517];[49, 45, 60, 63];-1;-1;LEI Nº7 116 DE 29/08/83
395;95;157;11;IANAZE ZARELLI SCHROLL
[516, 338, 338, 516];[77, 73, 86, 89];-1;-1;ASSINATURA DO DIRETOR
125;80;49;15;3 VIA
147;240;102;15;18/08/1991
[253, 94, 94, 254];[273, 271, 257, 259];-1;-1;DATA DE NASCIMENTO
144;482;104;16;09/08/2011
[363, 308, 307, 362];[479, 478, 491, 493];-1;-1;DATA DE
[363, 284, 284, 363];[462, 461, 477, 477];-1;-1;EXPEDIÇÃO
