left;top;width;height;transcription
[785, 314, 315, 788];[637, 624, 604, 614];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
602;566;134;18;72.845.050-1
[952, 764, 764, 954];[561, 556, 578, 580];-1;-1;REGISTRO GERAL
524;518;340;19;FERRINI CHAMUSCA SASA
[886, 954, 954, 886];[512, 513, 531, 529];-1;-1;NOME
[953, 855, 854, 955];[462, 461, 481, 483];-1;-1;FILIAÇÃO
672;433;178;12;RINALDELLI GRACIOLI
[954, 785, 785, 958];[400, 395, 379, 382];-1;-1;NATURALIDADE
[484, 245, 243, 486, 486];[372, 366, 382, 389, 372];-1;-1;DATA DE NASCIMENTO
[463, 240, 239, 464];[550, 545, 566, 570];-1;-1;DATA DE EXPEDIÇÃO
[341, 115, 115, 341];[107, 101, 119, 123];-1;-1;É PROIBIDO PLASTIFICAR
[675, 443, 443, 675];[92, 86, 102, 106];-1;-1;ASSINATURA DO DIRETOR
[680, 444, 443, 681, 682];[67, 61, 79, 85, 69];-1;-1;LEI Nº7 116 DE 29/08/83
413;137;249;12;DEMACQ TUBERTINI ARCHERO
[960, 910, 911, 958];[202, 201, 219, 219];-1;-1;CPF
879;160;80;11;UCHOA-SP
780;207;109;12;850.492.257-01
[956, 811, 811, 957];[302, 299, 316, 321];-1;-1;DOC ORIGEM
477;299;305;20;CMC= NORTELÂNDIA-MT ,SEDE
535;266;248;15;C.NAS=350 LV=61 FL=30
647;460;204;20;CHINELLATO SEVA P
143;552;96;14;23/05/2005
158;371;80;12;19/04/1965
681;384;102;13;QUIXABÁ-PB
