left;top;width;height;transcription
[284, 732, 733, 285];[98, 96, 118, 123];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
185;146;177;22;28.921.190-6
90;235;424;20;VALDRIGHI SHUKUZAWA TUR
93;318;435;18;TILGER KAGUIMOTO KASHIWAGURA
95;361;396;19;CARDONE ESCAMEZ GARILLI
93;437;162;23;JARAGUÁ-GO
214;482;267;19;C.NAS=429 LV=3 FL=62
96;526;157;18;TAQUARA-RS
143;566;175;19;988.842.571-40
99;656;75;19;NH 80
[403, 632, 631, 402];[717, 716, 697, 697];-1;-1;LEI Nº7 116 DE 29/08/83
324;638;329;14;ANDRIEL CARCELEN ZINGEREVITZ
[401, 615, 613, 402];[680, 678, 664, 665];-1;-1;ASSINATURA DO DIRETOR
[103, 137, 136, 104];[623, 623, 606, 607];-1;-1;CPF
[103, 230, 229, 102];[433, 431, 446, 447];-1;-1;NATURALIDADE
[100, 175, 175, 100];[304, 305, 320, 320];-1;-1;FILIAÇÃO
[98, 177, 177, 97];[163, 163, 176, 178];-1;-1;REGISTRO
[99, 152, 151, 95];[198, 198, 182, 182];-1;-1;GERAL
[99, 150, 150, 97];[220, 220, 235, 234];-1;-1;NOME
[570, 635, 635, 569];[160, 160, 176, 176];-1;-1;DATA DE
[572, 663, 660, 571];[196, 196, 177, 179];-1;-1;EXPEDIÇÃO
666;143;122;18;19/08/1975
676;437;114;19;13/12/1973
768;650;59;18;2 VIA
[104, 211, 211, 104];[518, 519, 535, 534];-1;-1;DOC ORIGEM
[705, 895, 895, 706];[430, 429, 443, 445];-1;-1;DATA DE NASCIMENTO
458;562;194;28;12675/9432
