left;top;width;height;transcription
[541, 535, 514, 521];[212, 585, 585, 211];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
485;155;19;146;62.163.545-5
[483, 482, 495, 497];[52, 118, 118, 51];-1;-1;REGISTRO
[470, 469, 479, 481];[50, 96, 96, 47];-1;-1;GERAL
[440, 439, 452, 454];[50, 93, 93, 49];-1;-1;NOME
418;77;19;333;OMOMO ANDREU STUART
[387, 387, 372, 374];[49, 112, 112, 48];-1;-1;FILIAÇÃO
353;76;19;386;RAZABONE PANAS ANDAKO
316;73;21;419;SPLENDORE FIGARO KITANO
[266, 265, 279, 278];[47, 157, 156, 47];-1;-1;NATURALIDADE
248;74;18;93;ICÉM-SP
[199, 197, 211, 211];[46, 138, 138, 46];-1;-1;DOC ORIGEM
209;175;19;329;C.NAS=340 LV=191 FL=190
177;72;20;118;TUPANDI-RS
147;110;16;162;417.315.698-74
[131, 131, 143, 143];[45, 72, 73, 45];-1;-1;CPF
90;71;15;56;NH 61
[49, 45, 60, 63];[294, 489, 488, 295];-1;-1;LEI Nº7 116 DE 29/08/83
96;260;9;159;HELMER EBISUI AVENTINO
[77, 73, 86, 89];[296, 474, 474, 296];-1;-1;ASSINATURA DO DIRETOR
80;638;15;49;3 VIA
240;561;15;106;21/07/2002
[273, 271, 257, 259];[559, 718, 718, 558];-1;-1;DATA DE NASCIMENTO
482;565;16;105;18/01/2019
[479, 478, 491, 493];[449, 504, 505, 450];-1;-1;DATA DE
[462, 461, 477, 477];[449, 528, 528, 449];-1;-1;EXPEDIÇÃO
