left;top;width;height;transcription
[626, 257, 257, 627];[541, 538, 521, 521];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
592;478;116;15;86.298.507-9
411;410;377;16;FUZITA BALDINATO CASTIGLIONI
[779, 737, 737, 782];[457, 456, 442, 444];-1;-1;NOME
[780, 713, 713, 782];[501, 500, 487, 488];-1;-1;REGISTRO
[782, 733, 734, 781];[474, 472, 485, 486];-1;-1;GERAL
[780, 716, 716, 780];[390, 390, 375, 376];-1;-1;FILIAÇÃO
505;310;283;15;FREIRIA TATSUYA SOLANO
[781, 671, 672, 780];[291, 290, 277, 279];-1;-1;NATURALIDADE
643;247;144;15;GUARINOS-GO
[779, 690, 690, 779];[224, 222, 211, 211];-1;-1;DOC ORIGEM
670;180;116;15;TAPIRA-MG
[780, 751, 755, 782];[155, 155, 142, 141];-1;-1;CPF
435;213;255;15;C.NAS=292 LV=147 FL=229
400;105;174;14;PICCININ ALDANA DABRAMO
[362, 361, 540, 538];[95, 83, 82, 96];-1;-1;ASSINATURA DO DIRETOR
[540, 345, 345, 541];[72, 69, 52, 55];-1;-1;LEI Nº7 116 DE 29/08/83
733;80;55;15;NH 35
207;244;97;15;14/07/1996
[274, 118, 119, 275];[290, 288, 275, 276];-1;-1;DATA DE NASCIMENTO
174;81;53;16;2 VIA
[386, 332, 331, 385];[499, 498, 487, 486];-1;-1;DATA DE
[385, 308, 309, 385];[471, 472, 485, 485];-1;-1;EXPEDIÇÃO
210;479;98;15;07/09/1966
