left;top;width;height;transcription
[34, 40, 61, 54];[600, 227, 227, 601];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
71;511;19;146;21.268.031-6
[92, 93, 80, 78];[760, 694, 694, 761];-1;-1;REGISTRO
[105, 106, 96, 94];[762, 716, 716, 765];-1;-1;GERAL
[135, 136, 123, 121];[762, 719, 719, 763];-1;-1;NOME
138;416;19;318;ROSOLEN TOZINI KANAN
[188, 188, 203, 201];[763, 700, 700, 764];-1;-1;FILIAÇÃO
203;321;19;417;ZAMBRA CATTASSINI PERARO
238;323;20;415;NAMIKAWA MARSON NICOLE
[309, 310, 296, 297];[765, 655, 656, 765];-1;-1;NATURALIDADE
311;621;16;117;COARI-AM
[376, 378, 364, 364];[766, 674, 674, 766];-1;-1;DOC ORIGEM
347;335;19;302;C.NAS=113 LV=4 FL=496
375;635;18;107;ARAPEÍ-SP
412;540;16;161;230.399.970-76
[444, 444, 432, 432];[767, 740, 739, 767];-1;-1;CPF
470;685;15;56;NH 01
[526, 530, 515, 512];[518, 323, 324, 517];-1;-1;LEI Nº7 116 DE 29/08/83
470;403;9;148;SUGITA MIKHAEL ZUMAS
[498, 502, 489, 486];[516, 338, 338, 516];-1;-1;ASSINATURA DO DIRETOR
480;125;15;48;1 VIA
320;145;15;104;11/01/2003
[302, 304, 318, 316];[253, 94, 94, 254];-1;-1;DATA DE NASCIMENTO
77;141;16;106;13/02/1985
[96, 97, 84, 82];[363, 308, 307, 362];-1;-1;DATA DE
[113, 114, 98, 98];[363, 284, 284, 363];-1;-1;EXPEDIÇÃO
