left;top;width;height;transcription
[328, 877, 875, 325];[69, 77, 55, 47];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
219;107;190;24;40.136.029-5
[99, 213, 211, 97];[110, 114, 94, 92];-1;-1;REGISTRO
[97, 168, 167, 97];[131, 134, 113, 112];-1;-1;GERAL
195;156;448;28;BAN FORTULAN LOULY
[97, 163, 161, 94];[177, 180, 157, 156];-1;-1;NOME
104;205;212;23;NASCIMENTO
[97, 195, 194, 96];[279, 280, 260, 260];-1;-1;FILIAÇÃO
104;301;669;27;MIYADAIRA FONTEBASSO FUTIWAKI
99;353;408;24;DANES ANDREA ADDAD
[92, 258, 257, 92];[424, 428, 406, 405];-1;-1;NATURALIDADE
101;448;248;24;BOM JESUS-RS
252;501;462;26;C.NAS=464 LV=129 FL=126
[92, 237, 237, 92];[524, 525, 505, 504];-1;-1;DOC ORIGEM
98;552;317;23;CORONEL PILAR-RS
[93, 134, 133, 88];[628, 628, 606, 607];-1;-1;CPF
160;602;224;24;746.384.853-16
83;666;183;13;MARAJÁ DO SENA-MA
[445, 719, 718, 443];[724, 729, 712, 706];-1;-1;ASSINATURA DO DIRETOR
[450, 734, 734, 449];[769, 773, 746, 746];-1;-1;LEI Nº7 116 DE 29/08/83
936;710;72;22;1 VIA
813;459;160;23;04/08/2016
[832, 1077, 1076, 832];[435, 440, 418, 415];-1;-1;DATA DE NASCIMENTO
819;115;146;22;09/03/1961
[678, 800, 801, 676];[137, 142, 119, 118];-1;-1;EXPEDIÇÃO
[676, 769, 768, 675];[97, 101, 119, 119];-1;-1;DATA DE
97;700;84;23;NH 21
