left;top;width;height;transcription
[26, 26, 28, 48, 47];[736, 734, 269, 266, 737];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
66;681;17;135;08.200.071-2
[76, 77, 91, 91];[930, 847, 848, 932];-1;-1;REGISTRO
[108, 109, 95, 94];[932, 875, 875, 930];-1;-1;GERAL
106;544;15;297;DREVES HIRAKATA CHARRO
[129, 129, 144, 143];[932, 879, 879, 932];-1;-1;NOME
143;816;16;100;SILVEIRA
[205, 206, 223, 222];[930, 854, 854, 932];-1;-1;FILIAÇÃO
223;593;16;323;DANZI LUVISOTTO RAFFAELLI
261;582;18;336;GUSMAO NOGUEIRA LIEVEN
[324, 325, 338, 338];[932, 800, 800, 933];-1;-1;NATURALIDADE
340;731;16;185;ANTA GORDA-RS
382;545;15;248;C.NAS=25 LV=95 FL=120
[403, 404, 418, 417];[934, 820, 822, 933];-1;-1;DOC ORIGEM
421;703;15;213;RIO PIRACICABA-MG
456;718;16;149;028.073.877-30
[483, 484, 498, 496];[935, 901, 901, 935];-1;-1;CPF
533;861;15;58;NH 72
523;493;12;219;MINGOLELLI WAIB ARRUDA
[559, 559, 545, 545];[629, 409, 411, 629];-1;-1;ASSINATURA DO DIRETOR
[593, 594, 576, 575];[631, 392, 393, 632];-1;-1;LEI Nº7 116 DE 29/08/83
534;158;18;59;8 VIA
342;199;16;112;11/12/2018
[324, 325, 339, 340];[300, 102, 102, 301];-1;-1;DATA DE NASCIMENTO
68;206;15;106;21/09/1982
[76, 77, 92, 91];[434, 364, 365, 435];-1;-1;DATA DE
[96, 95, 109, 109];[434, 338, 338, 435];-1;-1;EXPEDIÇÃO
