left;top;width;height;transcription
[741, 276, 276, 742];[590, 588, 610, 613];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[934, 850, 851, 935];[548, 547, 560, 560];-1;-1;REGISTRO
[934, 878, 879, 935];[529, 529, 542, 542];-1;-1;GERAL
[933, 882, 882, 934];[495, 494, 509, 508];-1;-1;NOME
695;541;123;16;73.675.629-2
207;539;113;16;31/05/1988
[441, 347, 347, 442];[527, 527, 544, 543];-1;-1;EXPEDIÇÃO
[442, 375, 376, 442];[560, 560, 545, 546];-1;-1;DATA DE
[304, 110, 111, 305];[299, 298, 312, 312];-1;-1;DATA DE NASCIMENTO
206;267;114;16;29/09/1988
167;71;56;16;4 VIA
[630, 393, 393, 632];[43, 41, 59, 62];-1;-1;LEI Nº7 116 DE 29/08/83
479;101;232;13;HASMANN GATTOLIN RONAN
[632, 411, 411, 631];[77, 76, 91, 91];-1;-1;ASSINATURA DO DIRETOR
849;70;68;20;NH 75
[933, 900, 900, 935];[140, 140, 154, 153];-1;-1;CPF
704;149;162;19;173.599.871-05
[935, 822, 822, 934];[220, 220, 235, 235];-1;-1;DOC ORIGEM
[935, 801, 801, 936];[299, 298, 314, 313];-1;-1;NATURALIDADE
[935, 856, 856, 936];[415, 415, 432, 432];-1;-1;FILIAÇÃO
682;461;238;18;BOHN PANOS NALDI
515;384;406;18;ROMEU HELLEBREKERS SHINODA
626;345;293;18;BOGNI WEIZEN LUCIANO
770;269;152;21;IBIRAPUÃ-BA
514;228;281;18;C.NAS=466 LV=5 FL=146
752;188;165;23;TRÊS RIOS-RJ
