left;top;width;height;transcription
293;61;464;23;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
255;93;167;21;75.340.773-5
103;95;87;17;REGISTRO
102;114;57;17;GERAL
101;160;55;18;NOME
101;219;81;20;FILIAÇÃO
109;244;322;26;SUTTO MACAFERR
106;287;265;23;TRIDENTE BEDIN
101;336;136;19;NATURALIDADE
107;362;124;22;ITABI-SE
102;425;115;17;DOC ORIGEM
98;515;35;19;CPF
152;514;188;20;037.762.872-76
178;146;421;19;CANASSA DEZERTO ASAMURA
104;448;337;22;C.NAS=68 LV=381 FL=249
104;474;220;20;SÃO DOMINGOS-SE
[408, 628, 628, 407];[597, 600, 585, 584];-1;-1;ASSINATURA DO DIRETOR
[400, 646, 646, 400];[629, 630, 611, 610];-1;-1;LEI Nº7 116 DE 29/08/83
760;96;112;16;12/06/1970
[597, 675, 672, 597];[98, 99, 115, 114];-1;-1;DATA DE
[600, 698, 696, 597];[132, 131, 114, 115];-1;-1;EXPEDIÇÃO
[914, 718, 720, 916];[342, 343, 360, 358];-1;-1;DATA DE NASCIMENTO
758;367;104;16;01/10/1991
