left;top;width;height;transcription
545;759;19;70;NH 99
[616, 610, 591, 596];[547, 323, 321, 547];-1;-1;LEI Nº7 116 DE 29/08/83
534;370;16;251;MIOSSI HELOIZE ELBA
[578, 575, 558, 563];[548, 340, 340, 548];-1;-1;ASSINATURA DO DIRETOR
461;607;19;175;390.307.297-40
[511, 509, 493, 496];[826, 794, 794, 826];-1;-1;CPF
413;675;26;156;JERICÓ-PB
[410, 405, 420, 425];[827, 721, 720, 827];-1;-1;DOC ORIGEM
369;371;20;346;C.NAS=43 LV=353 FL=284
330;708;20;124;IBIAM-SC
[326, 323, 336, 339];[828, 703, 703, 830];-1;-1;NATURALIDADE
243;535;24;302;ROCA BIZIO GOBO
199;367;31;469;RAINER REZECK SADOCCO
124;527;22;307;MORIBE GUIZONI SIA
45;598;19;144;15.575.420-8
36;145;19;131;20/01/1991
535;114;18;59;9 VIA
322;147;19;125;24/01/1956
[202, 200, 215, 218];[831, 756, 757, 830];-1;-1;FILIAÇÃO
[121, 119, 134, 135];[833, 781, 783, 834];-1;-1;NOME
[100, 98, 84, 85];[833, 778, 779, 833];-1;-1;GERAL
[65, 64, 78, 80];[832, 753, 752, 833];-1;-1;REGISTRO
[34, 28, 9, 17];[660, 230, 231, 659];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[319, 314, 328, 333];[243, 65, 65, 243];-1;-1;DATA DE NASCIMENTO
[91, 89, 71, 76];[374, 283, 283, 377];-1;-1;EXPEDIÇÃO
[57, 55, 70, 71];[376, 307, 307, 375];-1;-1;DATA DE
