left;top;width;height;transcription
[644, 638, 616, 624];[289, 751, 751, 286];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
589;194;20;136;71.530.475-6
[596, 595, 582, 583];[101, 186, 185, 101];-1;-1;REGISTRO
[565, 564, 578, 579];[100, 158, 157, 100];-1;-1;GERAL
[544, 544, 530, 530];[100, 154, 153, 99];-1;-1;NOME
513;91;18;300;MENGYUN PAN BARGIERI
[470, 469, 452, 452];[99, 178, 177, 94];-1;-1;FILIAÇÃO
433;91;18;351;POPIC CHIARAMELLI SILENE
396;90;18;284;ORTELAN COLELLO RUI
[351, 349, 334, 336];[98, 233, 232, 98];-1;-1;NATURALIDADE
318;91;23;298;CACHOEIRA DO PIRIÁ-PA
[273, 272, 257, 258];[98, 212, 212, 98];-1;-1;DOC ORIGEM
240;93;21;139;ITABERÁ-SP
277;217;20;295;C.NAS=308 LV=192 FL=353
[342, 339, 325, 327];[727, 918, 918, 728];-1;-1;DATA DE NASCIMENTO
313;697;16;107;27/03/1985
581;701;21;112;12/04/1998
[591, 589, 576, 577];[593, 664, 664, 593];-1;-1;DATA DE
[559, 557, 574, 576];[593, 690, 689, 591];-1;-1;EXPEDIÇÃO
125;90;20;56;NH 61
[95, 92, 71, 75];[394, 633, 633, 392];-1;-1;LEI Nº7 116 DE 29/08/83
132;314;15;278;KOK BERCE ARISTIMUNHO
[110, 106, 123, 127];[395, 613, 613, 396];-1;-1;ASSINATURA DO DIRETOR
117;796;15;51;6 VIA
[178, 176, 193, 194];[97, 132, 133, 97];-1;-1;CPF
