left;top;width;height;transcription
[53, 56, 71, 68];[480, 198, 198, 482];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
85;451;12;91;71.622.669-8
[86, 85, 96, 95];[596, 546, 545, 597];-1;-1;REGISTRO
[106, 107, 97, 97];[596, 562, 562, 597];-1;-1;GERAL
[127, 128, 120, 118];[597, 564, 566, 597];-1;-1;NOME
135;367;12;238;GABRIELA REIMANN SESOKO
[178, 180, 168, 168];[598, 548, 550, 597];-1;-1;FILIAÇÃO
186;356;12;247;YAMASHITAFUJI GIACOMIM SOKI
211;370;11;233;MONTRAGIO INGLESI ONESIMO
[243, 244, 254, 252];[596, 514, 515, 597];-1;-1;NATURALIDADE
258;356;14;246;NOVA ESPERANÇA DO SUL-RS
279;330;12;197;C.NAS=12 LV=340 FL=240
[293, 295, 306, 304];[597, 527, 527, 597];-1;-1;DOC ORIGEM
305;501;13;103;BARRACÃO-PR
336;485;9;89;966.724.805-44
[345, 346, 356, 356];[597, 576, 577, 598];-1;-1;CPF
382;561;12;44;NH 49
370;285;14;178;WADSON LARANJO LEGNAME
[398, 399, 390, 388];[414, 281, 281, 414];-1;-1;ASSINATURA DO DIRETOR
[420, 422, 409, 408];[416, 270, 270, 416];-1;-1;LEI Nº7 116 DE 29/08/83
386;145;11;35;5 VIA
260;167;11;70;13/10/1965
[246, 247, 257, 256];[216, 95, 96, 216];-1;-1;DATA DE NASCIMENTO
82;161;17;78;29/07/2008
[87, 88, 97, 98];[298, 257, 256, 298];-1;-1;DATA DE
[110, 108, 99, 99];[298, 238, 240, 299];-1;-1;EXPEDIÇÃO
