left;top;width;height;transcription
[607, 374, 374, 608];[94, 97, 119, 115];-1;-1;LEI Nº7 116 DE 29/08/83
362;158;310;14;JULLIANA VENDRAMIN GRASSIA
[597, 392, 389, 598];[129, 132, 151, 145];-1;-1;ASSINATURA DO DIRETOR
614;218;224;23;883.345.676-50
791;132;93;24;NH 40
843;197;37;18;CPF
646;259;239;23;TAPARUBA-MG
770;283;113;15;DOC ORIGEM
754;368;130;17;NATURALIDADE
228;299;542;33;CMC= LAGUNA CARAPÃ-MS ,SEDE
653;348;234;29;IVOLÂNDIA-GO
364;433;525;29;VANNUCHI INOCENCIO ALTAIR
475;475;414;22;CHALELLA CADIOLI SCRICH
808;496;77;17;FILIAÇÃO
428;560;462;24;TATIT SCANAVINI MOMESSO
834;578;54;17;NOME
833;616;52;17;GERAL
806;634;80;16;REGISTRO
610;645;188;23;37.180.993-9
355;638;72;17;DATA DE
331;618;95;22;EXPEDIÇÃO
187;650;141;20;23/07/1967
[718, 280, 282, 719];[681, 685, 706, 703];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[292, 104, 106, 295];[374, 374, 391, 388];-1;-1;DATA DE NASCIMENTO
180;354;114;18;19/03/1998
172;143;59;18;2 VIA
