left;top;width;height;transcription
230;36;367;18;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
157;77;146;19;19.947.000-5
76;72;69;13;REGISTRO
77;86;47;14;GERAL
76;116;44;14;NOME
77;144;221;18;FAGIAN MARTINES
77;181;62;15;FILIAÇÃO
77;281;106;14;NATURALIDADE
78;243;453;18;VERONESE MACHIAVELI CAPANEMA
76;308;177;18;MACHADOS-PE
76;347;92;13;DOC ORIGEM
77;375;169;23;VENTANIA-PR
76;415;26;13;CPF
75;474;64;16;NH 56
116;407;135;14;406.211.498-45
175;342;249;14;C.NAS=172 LV=425 FL=248
[316, 507, 507, 316];[500, 501, 516, 516];-1;-1;LEI Nº7 116 DE 29/08/83
[576, 728, 728, 575];[283, 284, 295, 295];-1;-1;DATA DE NASCIMENTO
554;308;95;15;15/03/1979
635;474;42;14;1 VIA
285;458;127;9;TAVELLA SEREN GAZ
[317, 491, 490, 317];[487, 488, 476, 476];-1;-1;ASSINATURA DO DIRETOR
554;78;124;18;26/04/1974
467;72;60;14;DATA DE
466;86;79;14;EXPEDIÇÃO
375;405;150;20;45832/6084
