left;top;width;height;transcription
276;51;455;18;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
189;100;158;19;66.142.308-6
96;86;84;15;REGISTRO
96;104;56;15;GERAL
94;139;53;16;NOME
91;176;451;19;NIVALDO MARTIGNONI FACANHA
93;215;78;16;FILIAÇÃO
91;254;450;20;BOUSKELA GHELLERE BICALHO
91;294;294;20;VIANI BONATTI NAMI
92;330;133;16;NATURALIDADE
88;369;228;22;APARECIDA-SP
92;409;112;15;DOC ORIGEM
212;409;372;20;C.NAS=262 LV=389 FL=149
86;448;150;16;ALTAMIRA-PA
[91, 125, 124, 92];[502, 502, 488, 488];-1;-1;CPF
86;565;61;16;NH 35
[372, 600, 599, 372];[579, 579, 565, 565];-1;-1;ASSINATURA DO DIRETOR
[376, 614, 613, 378];[612, 614, 594, 595];-1;-1;LEI Nº7 116 DE 29/08/83
782;561;52;16;7 VIA
682;365;117;18;27/09/1995
[710, 898, 898, 709];[346, 346, 331, 333];-1;-1;DATA DE NASCIMENTO
690;93;116;18;21/02/1973
[580, 675, 675, 579];[118, 119, 100, 101];-1;-1;EXPEDIÇÃO
[579, 650, 650, 579];[85, 85, 101, 101];-1;-1;DATA DE
