left;top;width;height;transcription
[258, 730, 729, 255];[73, 70, 48, 55];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
170;88;135;16;90.906.280-8
[63, 150, 150, 61];[113, 112, 100, 99];-1;-1;REGISTRO
[63, 122, 121, 64];[131, 132, 116, 116];-1;-1;GERAL
[64, 118, 117, 64];[164, 164, 149, 151];-1;-1;NOME
[66, 145, 144, 63];[243, 242, 224, 227];-1;-1;FILIAÇÃO
68;237;518;19;CARDINALI FRANCESCHINELLI SANTINA
69;276;260;20;TANO LORY JAQUEL
[68, 204, 203, 65];[358, 358, 341, 343];-1;-1;NATURALIDADE
72;357;386;16;KAWASAKA AKAMINE BERNARDES
198;393;323;19;C.NAS=235 LV=378 FL=382
[67, 183, 182, 66];[436, 437, 422, 423];-1;-1;DOC ORIGEM
70;432;336;22;BOM JARDIM DE MINAS-MG
[67, 102, 102, 67];[501, 501, 518, 516];-1;-1;CPF
332;546;249;11;REBECA PENACHIN KOUTSODONTIS
72;551;65;18;NH 15
[375, 601, 600, 374];[568, 567, 582, 585];-1;-1;ASSINATURA DO DIRETOR
[376, 621, 621, 375];[618, 615, 598, 599];-1;-1;LEI Nº7 116 DE 29/08/83
681;353;106;16;05/09/1982
[909, 708, 708, 909];[336, 338, 354, 352];-1;-1;DATA DE NASCIMENTO
681;84;106;16;09/06/2000
[567, 636, 636, 568];[94, 93, 110, 110];-1;-1;DATA DE
[567, 668, 667, 566];[127, 127, 111, 111];-1;-1;EXPEDIÇÃO
791;548;54;16;3 VIA
69;160;525;20;CIAMPIS KASSEBOEHMER CAPELOZA
