left;top;width;height;transcription
[322, 783, 783, 321];[47, 57, 78, 67];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
229;83;167;20;73.409.707-4
130;159;310;20;ZELLER ROMAGNA PA
[127, 204, 204, 126];[227, 229, 211, 211];-1;-1;FILIAÇÃO
[128, 211, 211, 127];[82, 84, 98, 96];-1;-1;REGISTRO
[127, 184, 184, 127];[114, 115, 101, 100];-1;-1;GERAL
[127, 180, 180, 126];[150, 151, 135, 135];-1;-1;NOME
129;238;283;20;SIVI CHARRY EDNEY
128;277;269;20;NADJA IRLAINE IAK
[126, 259, 259, 125];[344, 345, 332, 328];-1;-1;NATURALIDADE
[126, 238, 237, 124];[421, 422, 408, 406];-1;-1;DOC ORIGEM
[126, 158, 158, 125];[502, 501, 487, 487];-1;-1;CPF
126;550;68;18;NH 73
178;474;189;20;485.441.245-34
128;434;185;23;PIRITIBA-BA
253;396;371;22;C.NAS=305 LV=295 FL=69
129;349;295;29;IRACEMÁPOLIS-SP
733;367;124;19;27/04/2010
[751, 942, 942, 751];[342, 345, 360, 356];-1;-1;DATA DE NASCIMENTO
826;563;59;18;8 VIA
735;94;132;19;15/02/1993
[618, 688, 689, 617];[106, 108, 93, 91];-1;-1;DATA DE
[617, 713, 713, 617];[125, 126, 108, 106];-1;-1;EXPEDIÇÃO
[428, 669, 668, 427];[618, 622, 603, 598];-1;-1;LEI Nº7 116 DE 29/08/83
[430, 647, 647, 430];[580, 587, 573, 567];-1;-1;ASSINATURA DO DIRETOR
