left;top;width;height;transcription
[326, 519, 518, 325];[524, 522, 507, 509];-1;-1;LEI Nº7 116 DE 29/08/83
[324, 501, 501, 324];[494, 493, 481, 483];-1;-1;ASSINATURA DO DIRETOR
262;461;260;13;MINAMI MONTEBELLI ASTOLPHO
640;478;50;15;4 VIA
80;485;63;16;NH 27
[80, 107, 106, 80];[441, 440, 427, 429];-1;-1;CPF
119;418;139;16;473.987.936-00
83;385;147;15;TABATINGA-SP
[81, 173, 172, 79];[374, 371, 358, 359];-1;-1;DOC ORIGEM
180;348;282;16;C.NAS=44 LV=464 FL=196
80;314;116;19;TARUMÃ-SP
[77, 188, 188, 78];[307, 305, 293, 294];-1;-1;NATURALIDADE
79;252;240;15;NAZARIO SENEME EMY
[577, 730, 730, 578];[302, 300, 287, 290];-1;-1;DATA DE NASCIMENTO
559;313;98;15;04/03/1980
78;218;305;20;SACCHETTI JONATHAS PIAZON
[77, 142, 141, 78];[208, 208, 192, 193];-1;-1;FILIAÇÃO
75;150;407;16;DUBINSKAS GASPARELO FELPOLDI
[77, 122, 121, 76];[141, 141, 127, 129];-1;-1;NOME
[77, 124, 123, 77];[112, 111, 98, 100];-1;-1;GERAL
[78, 144, 144, 77];[84, 83, 96, 97];-1;-1;REGISTRO
158;82;135;16;83.824.427-0
[233, 600, 599, 233];[57, 56, 41, 43];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
556;78;114;16;22/03/1953
[465, 544, 544, 466];[108, 106, 93, 93];-1;-1;EXPEDIÇÃO
[466, 525, 525, 465];[79, 80, 93, 92];-1;-1;DATA DE
