left;top;width;height;transcription
[258, 730, 729, 255];[73, 70, 48, 55];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
170;88;134;16;68.935.914-7
[63, 150, 150, 61];[113, 112, 100, 99];-1;-1;REGISTRO
[63, 122, 121, 64];[131, 132, 116, 116];-1;-1;GERAL
[64, 118, 117, 64];[164, 164, 149, 151];-1;-1;NOME
[66, 145, 144, 63];[243, 242, 224, 227];-1;-1;FILIAÇÃO
69;237;244;19;FOLETO FOINA H04
68;275;351;20;YBANEZ BENAVIDES FORNI
[68, 204, 203, 65];[358, 358, 341, 343];-1;-1;NATURALIDADE
72;357;278;16;CORREA DANNO KOLLAR
198;393;309;19;C.NAS=23 LV=326 FL=172
[67, 183, 182, 66];[436, 437, 422, 423];-1;-1;DOC ORIGEM
70;427;134;23;MAUÉS-AM
[67, 102, 102, 67];[501, 501, 518, 516];-1;-1;CPF
331;546;198;11;FORIGO ALBORNOZ SCHMID
72;551;62;18;NH 81
[375, 601, 600, 374];[568, 567, 582, 585];-1;-1;ASSINATURA DO DIRETOR
[376, 621, 621, 375];[618, 615, 598, 599];-1;-1;LEI Nº7 116 DE 29/08/83
681;353;106;16;25/09/2017
[909, 708, 708, 909];[336, 338, 354, 352];-1;-1;DATA DE NASCIMENTO
683;84;104;16;15/12/1982
[567, 636, 636, 568];[94, 93, 110, 110];-1;-1;DATA DE
[567, 668, 667, 566];[127, 127, 111, 111];-1;-1;EXPEDIÇÃO
790;548;55;16;6 VIA
69;160;392;20;TURIN PERDAO BERGANTINI
