left;top;width;height;transcription
[741, 276, 276, 742];[590, 588, 610, 613];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[934, 850, 851, 935];[548, 547, 560, 560];-1;-1;REGISTRO
[934, 878, 879, 935];[529, 529, 542, 542];-1;-1;GERAL
[933, 882, 882, 934];[495, 494, 509, 508];-1;-1;NOME
695;541;125;16;84.398.214-7
207;539;114;16;04/08/1983
[441, 347, 347, 442];[527, 527, 544, 543];-1;-1;EXPEDIÇÃO
[442, 375, 376, 442];[560, 560, 545, 546];-1;-1;DATA DE
[304, 110, 111, 305];[299, 298, 312, 312];-1;-1;DATA DE NASCIMENTO
206;267;114;16;08/10/2013
167;71;55;16;9 VIA
[630, 393, 393, 632];[43, 41, 59, 62];-1;-1;LEI Nº7 116 DE 29/08/83
458;102;253;12;MARTELLINI EBERTH NARGYLA
[632, 411, 411, 631];[77, 76, 91, 91];-1;-1;ASSINATURA DO DIRETOR
849;72;68;18;NH 19
[933, 900, 900, 935];[140, 140, 154, 153];-1;-1;CPF
705;149;162;19;351.409.037-84
[935, 822, 822, 934];[220, 220, 235, 235];-1;-1;DOC ORIGEM
[935, 801, 801, 936];[299, 298, 314, 313];-1;-1;NATURALIDADE
[935, 856, 856, 936];[415, 415, 432, 432];-1;-1;FILIAÇÃO
628;461;293;18;ROIHA BRODY STIEGELE
586;384;336;18;SABBATINI TIEKO BERGAME
509;345;411;18;CROSARA ALEXANDRITA CACILDA
809;269;113;16;FAINA-GO
515;228;280;18;C.NAS=10 LV=31 FL=214
754;188;164;23;CAPARAÓ-MG
