left;top;width;height;transcription
[69, 77, 55, 47];[875, 326, 328, 878];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
107;794;24;190;48.048.826-5
[110, 114, 94, 92];[1104, 990, 992, 1106];-1;-1;REGISTRO
[131, 134, 113, 112];[1106, 1035, 1036, 1106];-1;-1;GERAL
156;512;28;497;CHIURCIU CHIEBAO URAS
[177, 180, 157, 156];[1106, 1040, 1042, 1109];-1;-1;NOME
205;904;23;195;FERNANDES
[279, 280, 260, 260];[1106, 1008, 1009, 1107];-1;-1;FILIAÇÃO
301;553;27;545;KITAGAWA NAMIE PRAVATTA
353;626;24;478;MELGAS THAYRO ANNELISE
[424, 428, 406, 405];[1111, 945, 946, 1111];-1;-1;NATURALIDADE
448;803;24;299;MATEUS LEME-MG
501;490;26;461;C.NAS=271 LV=444 FL=343
[524, 525, 505, 504];[1111, 966, 966, 1111];-1;-1;DOC ORIGEM
552;798;23;307;CARRAPATEIRA-PB
[628, 628, 606, 607];[1110, 1069, 1070, 1115];-1;-1;CPF
602;819;24;226;499.034.697-13
666;1023;13;97;OLÍMPIA-SP
[724, 729, 712, 706];[758, 484, 485, 760];-1;-1;ASSINATURA DO DIRETOR
[769, 773, 746, 746];[753, 469, 469, 754];-1;-1;LEI Nº7 116 DE 29/08/83
710;195;22;73;2 VIA
459;230;25;160;25/04/1965
[435, 440, 418, 415];[371, 126, 127, 371];-1;-1;DATA DE NASCIMENTO
115;235;22;149;03/04/2018
[137, 142, 119, 118];[525, 403, 402, 527];-1;-1;EXPEDIÇÃO
[97, 101, 119, 119];[527, 434, 435, 528];-1;-1;DATA DE
700;1019;23;87;NH 84
