left;top;width;height;transcription
[590, 588, 610, 613];[281, 746, 746, 280];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[548, 547, 560, 560];[88, 172, 171, 87];-1;-1;REGISTRO
[529, 529, 542, 542];[88, 144, 143, 87];-1;-1;GERAL
[495, 494, 509, 508];[89, 140, 140, 88];-1;-1;NOME
541;202;16;125;84.398.214-7
539;701;16;114;04/08/1983
[527, 527, 544, 543];[581, 675, 675, 580];-1;-1;EXPEDIÇÃO
[560, 560, 545, 546];[580, 647, 646, 580];-1;-1;DATA DE
[299, 298, 312, 312];[718, 912, 911, 717];-1;-1;DATA DE NASCIMENTO
267;702;16;114;08/10/2013
71;800;16;55;9 VIA
[43, 41, 59, 62];[392, 629, 629, 390];-1;-1;LEI Nº7 116 DE 29/08/83
102;311;12;253;MARTELLINI EBERTH NARGYLA
[77, 76, 91, 91];[390, 611, 611, 391];-1;-1;ASSINATURA DO DIRETOR
72;105;18;68;NH 19
[140, 140, 154, 153];[89, 122, 122, 87];-1;-1;CPF
149;155;19;162;351.409.037-84
[220, 220, 235, 235];[87, 200, 200, 88];-1;-1;DOC ORIGEM
[299, 298, 314, 313];[87, 221, 221, 86];-1;-1;NATURALIDADE
[415, 415, 432, 432];[87, 166, 166, 86];-1;-1;FILIAÇÃO
461;101;18;293;ROIHA BRODY STIEGELE
384;100;18;336;SABBATINI TIEKO BERGAME
345;102;18;411;CROSARA ALEXANDRITA CACILDA
269;100;16;113;FAINA-GO
228;227;18;280;C.NAS=10 LV=31 FL=214
188;104;23;164;CAPARAÓ-MG
