left;top;width;height;transcription
[626, 257, 257, 627];[541, 538, 521, 521];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
592;474;116;19;87.160.235-0
467;410;321;16;ROGACIANO CHELFO VANIN
[779, 737, 737, 782];[457, 456, 442, 444];-1;-1;NOME
[780, 713, 713, 782];[501, 500, 487, 488];-1;-1;REGISTRO
[782, 733, 734, 781];[474, 472, 485, 486];-1;-1;GERAL
[780, 716, 716, 780];[390, 390, 375, 376];-1;-1;FILIAÇÃO
457;310;331;15;DURAND SCHNAIBEL HINOJOSA
[781, 671, 672, 780];[291, 290, 277, 279];-1;-1;NATURALIDADE
582;242;205;20;PEDRO TEIXEIRA-MG
[779, 690, 690, 779];[224, 222, 211, 211];-1;-1;DOC ORIGEM
665;177;122;18;MINAÇU-GO
[780, 751, 755, 782];[155, 155, 142, 141];-1;-1;CPF
435;213;255;15;C.NAS=461 LV=475 FL=268
373;105;201;10;ILLIPRONTE BRANCA COSENTINO
[362, 361, 540, 538];[95, 83, 82, 96];-1;-1;ASSINATURA DO DIRETOR
[540, 345, 345, 541];[72, 69, 52, 55];-1;-1;LEI Nº7 116 DE 29/08/83
733;80;55;15;NH 85
208;244;98;15;07/05/2008
[274, 118, 119, 275];[290, 288, 275, 276];-1;-1;DATA DE NASCIMENTO
174;81;52;16;3 VIA
[386, 332, 331, 385];[499, 498, 487, 486];-1;-1;DATA DE
[385, 308, 309, 385];[471, 472, 485, 485];-1;-1;EXPEDIÇÃO
210;479;98;15;25/10/1952
