left;top;width;height;transcription
[540, 532, 511, 518];[234, 631, 631, 232];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
475;152;16;123;14.230.322-7
[497, 495, 482, 483];[64, 140, 140, 63];-1;-1;REGISTRO
[467, 466, 479, 479];[64, 115, 115, 64];-1;-1;GERAL
[448, 448, 434, 435];[63, 113, 111, 63];-1;-1;NOME
408;63;18;375;LEVY IMACULADA SCHOWANTZ
[378, 377, 360, 363];[63, 133, 133, 63];-1;-1;FILIAÇÃO
339;59;18;293;BITAR JIMMY NEGRETTI
298;56;17;246;VELEZ PUIG JIQUIRICA
[271, 269, 254, 257];[59, 183, 182, 59];-1;-1;NATURALIDADE
228;57;19;179;VERDELÂNDIA-MG
[197, 196, 182, 183];[60, 162, 162, 59];-1;-1;DOC ORIGEM
191;168;15;255;C.NAS=477 LV=300 FL=278
155;51;15;129;CANDEAL-BA
115;96;18;133;486.157.491-91
[123, 122, 109, 110];[53, 86, 82, 50];-1;-1;CPF
46;42;14;53;NH 32
[35, 34, 19, 17];[324, 535, 534, 324];-1;-1;LEI Nº7 116 DE 29/08/83
73;290;8;127;YURIKO LEVANTEZI WIL
[62, 62, 50, 49];[328, 518, 518, 325];-1;-1;ASSINATURA DO DIRETOR
226;579;14;89;07/09/1955
[266, 265, 252, 253];[611, 776, 775, 610];-1;-1;DATA DE NASCIMENTO
470;581;15;95;27/12/1964
[472, 472, 457, 457];[495, 575, 575, 495];-1;-1;EXPEDIÇÃO
[487, 487, 475, 474];[495, 552, 552, 495];-1;-1;DATA DE
49;666;14;46;2 VIA
