left;top;width;height;transcription
[296, 762, 762, 298];[65, 72, 50, 43];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
199;82;137;18;84.128.364-3
[103, 190, 189, 105];[93, 93, 77, 77];-1;-1;REGISTRO
[103, 159, 157, 103];[112, 112, 97, 97];-1;-1;GERAL
[106, 160, 160, 106];[147, 151, 134, 134];-1;-1;NOME
[99, 181, 180, 98];[228, 229, 210, 210];-1;-1;FILIAÇÃO
96;240;368;20;CAMACHI SALVI BASSORA
99;280;432;20;SHAHINI CARNESECA PRICILA
[98, 238, 236, 97];[333, 335, 319, 318];-1;-1;NATURALIDADE
92;354;194;18;ITANHANDU-MG
[94, 213, 213, 94];[415, 416, 401, 399];-1;-1;DOC ORIGEM
[93, 131, 129, 93];[514, 515, 497, 497];-1;-1;CPF
87;550;60;16;NH 84
145;477;161;16;922.083.050-78
92;429;362;23;SALVADOR DAS MISSÕES-RS
222;397;346;21;C.NAS=42 LV=395 FL=443
747;362;98;20;01/04/1969
[707, 901, 901, 706];[343, 347, 331, 328];-1;-1;DATA DE NASCIMENTO
706;94;114;16;04/12/2003
[598, 670, 669, 594];[104, 105, 89, 89];-1;-1;DATA DE
[597, 696, 696, 595];[120, 123, 105, 104];-1;-1;EXPEDIÇÃO
100;160;295;22;TAH DOROTA PILAN
[393, 627, 627, 391];[613, 617, 598, 595];-1;-1;LEI Nº7 116 DE 29/08/83
309;549;310;15;PAULIELLO REFINETTI SAGARA
816;565;54;16;4 VIA
[391, 625, 624, 391];[586, 589, 574, 571];-1;-1;ASSINATURA DO DIRETOR
