left;top;width;height;transcription
[570, 573, 595, 588];[258, 730, 729, 255];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
539;170;16;135;24.700.496-0
[530, 531, 543, 544];[63, 150, 150, 61];-1;-1;REGISTRO
[512, 511, 527, 527];[63, 122, 121, 64];-1;-1;GERAL
[479, 479, 494, 492];[64, 118, 117, 64];-1;-1;NOME
[400, 401, 419, 416];[66, 145, 144, 63];-1;-1;FILIAÇÃO
387;69;19;333;RANTIN ZANGARI COIADO
348;69;19;342;EIMY HIROMI BARTOLETTE
[285, 285, 302, 300];[68, 204, 203, 65];-1;-1;NATURALIDADE
270;72;16;312;ISHIYAMA SHIGA MARCELLO
231;198;19;309;C.NAS=429 LV=331 FL=78
[207, 206, 221, 220];[67, 183, 182, 66];-1;-1;DOC ORIGEM
193;69;22;157;VIRGÍNIA-MG
[142, 142, 125, 127];[67, 102, 102, 67];-1;-1;CPF
86;332;11;194;PATAQUINI PICOLIN TONAKI
74;72;18;62;NH 71
[75, 76, 61, 58];[375, 601, 600, 374];-1;-1;ASSINATURA DO DIRETOR
[25, 28, 45, 44];[376, 621, 621, 375];-1;-1;LEI Nº7 116 DE 29/08/83
274;682;16;105;31/10/1957
[307, 305, 289, 291];[909, 708, 708, 909];-1;-1;DATA DE NASCIMENTO
542;683;17;104;12/09/2000
[549, 550, 533, 533];[567, 636, 636, 568];-1;-1;DATA DE
[516, 516, 532, 532];[567, 668, 667, 566];-1;-1;EXPEDIÇÃO
79;792;16;53;1 VIA
463;70;20;319;KASSAB RIVAS SOCHA
