left;top;width;height;transcription
[49, 52, 66, 63];[480, 198, 198, 482];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
82;451;12;91;17.546.850-3
132;372;12;231;BALLARIN SUENORI FRIGORI
[115, 115, 125, 125];[596, 564, 564, 596];-1;-1;NOME
[82, 82, 91, 90];[596, 547, 546, 596];-1;-1;REGISTRO
[92, 101, 102, 93];[596, 596, 561, 562];-1;-1;GERAL
181;356;12;247;KUNIHIRA PASSAMANI HIRSCH
206;390;12;212;BONCI CHOPIN APOSTOLO
[164, 165, 176, 176];[596, 548, 549, 596];-1;-1;FILIAÇÃO
[239, 240, 250, 249];[596, 514, 515, 597];-1;-1;NATURALIDADE
250;391;20;212;SERRA DE SÃO BENTO-RN
276;346;11;183;C.NAS=260 LV=489 FL=58
302;483;12;121;RIO POMBA-MG
330;464;12;109;790.790.752-72
380;559;12;44;NH 29
[341, 342, 353, 351];[596, 576, 576, 597];-1;-1;CPF
[290, 291, 300, 300];[596, 528, 528, 596];-1;-1;DOC ORIGEM
370;306;9;156;MALULI AIZAWA DEMINICE
[394, 395, 386, 386];[416, 281, 284, 414];-1;-1;ASSINATURA DO DIRETOR
[418, 418, 406, 404, 418];[411, 269, 270, 416, 416];-1;-1;LEI Nº7 116 DE 29/08/83
381;140;12;38;2 VIA
256;158;13;79;11/10/1977
[242, 243, 253, 252];[214, 95, 96, 214];-1;-1;DATA DE NASCIMENTO
83;159;12;81;01/01/2012
[84, 84, 94, 94];[298, 256, 256, 298];-1;-1;DATA DE
[105, 105, 95, 94];[298, 238, 240, 299];-1;-1;EXPEDIÇÃO
