left;top;width;height;transcription
[178, 460, 460, 176];[53, 56, 71, 68];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
116;85;91;12;71.622.669-8
[62, 112, 113, 61];[86, 85, 96, 95];-1;-1;REGISTRO
[62, 96, 96, 61];[106, 107, 97, 97];-1;-1;GERAL
[61, 94, 92, 61];[127, 128, 120, 118];-1;-1;NOME
53;135;238;12;GABRIELA REIMANN SESOKO
[60, 110, 108, 61];[178, 180, 168, 168];-1;-1;FILIAÇÃO
55;186;247;12;YAMASHITAFUJI GIACOMIM SOKI
55;211;233;11;MONTRAGIO INGLESI ONESIMO
[62, 144, 143, 61];[243, 244, 254, 252];-1;-1;NATURALIDADE
56;258;246;14;NOVA ESPERANÇA DO SUL-RS
131;279;197;12;C.NAS=12 LV=340 FL=240
[61, 131, 131, 61];[293, 295, 306, 304];-1;-1;DOC ORIGEM
54;305;103;13;BARRACÃO-PR
84;336;89;9;966.724.805-44
[61, 82, 81, 60];[345, 346, 356, 356];-1;-1;CPF
53;382;44;12;NH 49
195;370;178;14;WADSON LARANJO LEGNAME
[244, 377, 377, 244];[398, 399, 390, 388];-1;-1;ASSINATURA DO DIRETOR
[242, 388, 388, 242];[420, 422, 409, 408];-1;-1;LEI Nº7 116 DE 29/08/83
478;386;35;11;5 VIA
421;260;70;11;13/10/1965
[442, 563, 562, 442];[246, 247, 257, 256];-1;-1;DATA DE NASCIMENTO
419;82;78;17;29/07/2008
[360, 401, 402, 360];[87, 88, 97, 98];-1;-1;DATA DE
[360, 420, 418, 359];[110, 108, 99, 99];-1;-1;EXPEDIÇÃO
