left;top;width;height;transcription
[642, 632, 611, 622];[322, 783, 783, 321];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
586;229;20;167;38.921.574-0
510;131;20;265;GERASSI CHIBALIN
[462, 460, 478, 478];[127, 204, 204, 126];-1;-1;FILIAÇÃO
[607, 605, 591, 593];[128, 211, 211, 127];-1;-1;REGISTRO
[575, 574, 588, 589];[127, 184, 184, 127];-1;-1;GERAL
[539, 538, 554, 554];[127, 180, 180, 126];-1;-1;NOME
431;130;20;391;BELLUCI RAMPONI MESTIER
392;128;23;357;FIORITTI ZALLA SPARVOL
[345, 344, 357, 361];[126, 259, 259, 125];-1;-1;NATURALIDADE
[268, 267, 281, 283];[126, 238, 237, 124];-1;-1;DOC ORIGEM
[187, 188, 202, 202];[126, 158, 158, 125];-1;-1;CPF
121;126;18;65;NH 31
196;179;19;188;298.022.219-45
227;128;28;438;POÇO DAS TRINCHEIRAS-AL
271;253;22;371;C.NAS=321 LV=183 FL=93
311;129;23;182;PORTEL-PA
303;733;19;124;26/03/1974
[347, 344, 329, 333];[751, 942, 942, 751];-1;-1;DATA DE NASCIMENTO
108;826;18;59;6 VIA
576;735;19;132;12/01/1972
[583, 581, 596, 598];[618, 688, 689, 617];-1;-1;DATA DE
[564, 563, 581, 583];[617, 713, 713, 617];-1;-1;EXPEDIÇÃO
[71, 67, 86, 91];[428, 669, 668, 427];-1;-1;LEI Nº7 116 DE 29/08/83
[109, 102, 116, 122];[430, 647, 647, 430];-1;-1;ASSINATURA DO DIRETOR
