left;top;width;height;transcription
[607, 374, 374, 608];[94, 97, 119, 115];-1;-1;LEI Nº7 116 DE 29/08/83
425;158;246;14;ACCIARIS HIDEME ABBUD
[597, 392, 389, 598];[129, 132, 151, 145];-1;-1;ASSINATURA DO DIRETOR
613;218;225;23;637.330.808-15
791;132;93;24;NH 84
843;197;37;18;CPF
735;259;150;23;VIANA-ES
770;283;113;15;DOC ORIGEM
754;368;130;17;NATURALIDADE
328;300;442;32;CMC= ARAMBARÉ-RS ,SEDE
671;348;216;23;BEBERIBE-CE
410;433;478;26;OSMARINA SEIGO PANIAGO
504;474;384;23;BUTUGAN SAYAO BATICH
808;496;77;17;FILIAÇÃO
460;560;429;24;CAVALARO PECCIN IRENE
834;578;54;17;NOME
833;616;52;17;GERAL
806;634;80;16;REGISTRO
610;645;188;23;37.750.370-8
355;638;72;17;DATA DE
331;618;95;22;EXPEDIÇÃO
187;650;140;20;31/12/2012
[718, 280, 282, 719];[681, 685, 706, 703];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[292, 104, 106, 295];[374, 374, 391, 388];-1;-1;DATA DE NASCIMENTO
182;354;114;18;26/11/2011
172;143;59;18;9 VIA
