left;top;width;height;transcription
[36, 38, 53, 51];[326, 519, 518, 325];-1;-1;LEI Nº7 116 DE 29/08/83
[66, 67, 79, 77];[324, 501, 501, 324];-1;-1;ASSINATURA DO DIRETOR
82;262;17;260;MARENGO ABDUCHI MANHOLER
67;641;15;49;3 VIA
59;80;16;63;NH 84
[119, 120, 133, 131];[80, 107, 106, 80];-1;-1;CPF
122;120;20;138;222.828.412-20
160;82;19;106;PILÕES-PB
[186, 189, 202, 201];[81, 173, 172, 79];-1;-1;DOC ORIGEM
196;180;16;281;C.NAS=433 LV=115 FL=97
223;79;19;117;ARAÇAS-BA
[253, 255, 267, 266];[77, 188, 188, 78];-1;-1;NATURALIDADE
293;79;15;294;COMARIN TUFANI MAURICIO
[258, 260, 273, 270];[577, 730, 730, 578];-1;-1;DATA DE NASCIMENTO
226;559;21;96;07/09/1961
322;78;20;238;ELIESER MUKAI KULLER
[352, 352, 368, 367];[77, 142, 141, 78];-1;-1;FILIAÇÃO
394;76;16;372;ESPANHOL NAZARRE CONCHETI
[419, 419, 433, 431];[77, 122, 121, 76];-1;-1;NOME
[448, 449, 462, 460];[77, 124, 123, 77];-1;-1;GERAL
[476, 477, 464, 463];[78, 144, 144, 77];-1;-1;REGISTRO
461;158;17;135;24.102.560-6
[503, 504, 519, 517];[233, 600, 599, 233];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
466;556;16;114;07/07/2006
[452, 454, 467, 467];[465, 544, 544, 466];-1;-1;EXPEDIÇÃO
[481, 480, 467, 468];[466, 525, 525, 465];-1;-1;DATA DE
