left;top;width;height;transcription
[270, 738, 739, 269];[32, 39, 59, 55];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
173;74;146;19;21.719.369-9
[129, 76, 75, 129];[134, 134, 148, 148];-1;-1;NOME
[78, 162, 162, 77];[82, 83, 96, 96];-1;-1;REGISTRO
[77, 136, 136, 78];[112, 113, 101, 99];-1;-1;GERAL
75;151;365;20;DEMARCO BELONI ALUIZA
[75, 155, 155, 74];[211, 210, 226, 226];-1;-1;FILIAÇÃO
73;227;364;20;BARTHOLO ASAKA ALTOE
72;266;316;20;ALCIR CAMYLA HUSEK
[74, 209, 209, 73];[324, 326, 340, 338];-1;-1;NATURALIDADE
73;341;232;18;PRAIA GRANDE-SP
197;381;362;20;C.NAS=362 LV=401 FL=122
73;413;192;25;ROLÂNDIA-PR
122;458;174;19;282.386.753-83
[73, 107, 107, 73];[483, 484, 498, 498];-1;-1;CPF
71;536;64;16;NH 38
295;525;279;15;ASTRAY MURIS LANCELOTTI
[376, 599, 597, 375];[563, 567, 553, 549];-1;-1;ASSINATURA DO DIRETOR
[374, 614, 614, 374];[580, 583, 600, 598];-1;-1;LEI Nº7 116 DE 29/08/83
775;543;59;18;9 VIA
[711, 906, 906, 710];[330, 331, 347, 343];-1;-1;DATA DE NASCIMENTO
[187, 71, 71, 188];[405, 403, 417, 418];-1;-1;DOC ORIGEM
682;79;122;18;16/05/2003
[576, 643, 642, 575];[86, 86, 100, 98];-1;-1;DATA DE
[574, 671, 670, 573];[102, 103, 119, 119];-1;-1;EXPEDIÇÃO
680;348;141;21;22/11/1969
