left;top;width;height;transcription
[507, 504, 523, 524];[211, 581, 581, 209];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
476;149;15;116;53.104.513-4
[491, 489, 477, 476];[50, 123, 123, 48];-1;-1;REGISTRO
[461, 460, 473, 473];[50, 100, 99, 49];-1;-1;GERAL
[421, 419, 435, 434];[50, 95, 94, 50];-1;-1;NOME
435;129;15;236;FEI TAQUEDA MITSUGUI
381;130;14;231;TORINI DELLOSSO PYUNG
[366, 366, 381, 380];[50, 118, 117, 50];-1;-1;FILIAÇÃO
326;68;20;356;MORCELLI CESTAROLLI SAGAYAMA
298;128;12;69;RIBEIRO
[275, 274, 289, 289];[52, 163, 163, 52];-1;-1;NATURALIDADE
254;51;18;270;CAMPO LIMPO PAULISTA-SP
[211, 210, 194, 194];[50, 148, 148, 50];-1;-1;DOC ORIGEM
[134, 133, 120, 120];[50, 79, 79, 50];-1;-1;CPF
201;166;15;192;PEDRAS DE FOGO-PB
173;167;16;262;CMC= MOSTARDAS-RS ,SEDE
146;166;15;244;C.NAS=64 LV=302 FL=339
121;90;14;134;768.789.684-02
[37, 34, 50, 51];[296, 493, 493, 296];-1;-1;LEI Nº7 116 DE 29/08/83
[59, 57, 70, 70];[304, 489, 488, 303];-1;-1;ASSINATURA DO DIRETOR
88;385;9;182;LUPPI MUGIUDA GUARIENTE
[288, 286, 273, 273];[548, 712, 712, 546];-1;-1;DATA DE NASCIMENTO
474;503;16;96;12/03/2019
[458, 458, 475, 473];[416, 499, 499, 416];-1;-1;EXPEDIÇÃO
[489, 489, 475, 474];[416, 479, 478, 417];-1;-1;DATA DE
254;500;18;117;21/01/2015
