left;top;width;height;transcription
[73, 70, 48, 55];[764, 292, 293, 767];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
88;717;16;135;85.874.369-3
[113, 112, 100, 99];[959, 872, 872, 961];-1;-1;REGISTRO
[131, 132, 116, 116];[959, 900, 901, 958];-1;-1;GERAL
[164, 164, 149, 151];[958, 904, 905, 958];-1;-1;NOME
[243, 242, 224, 227];[956, 877, 878, 959];-1;-1;FILIAÇÃO
237;472;19;481;SABBATINI LUVIZOTTO PACAGNELLA
276;668;19;286;GUIMA SORCI BAGGIO
[358, 358, 341, 343];[954, 818, 819, 957];-1;-1;NATURALIDADE
357;595;16;355;SCHIECK LINGUANOTO YOMURA
393;532;19;292;C.NAS=21 LV=14 FL=111
[436, 437, 422, 423];[955, 839, 840, 956];-1;-1;DOC ORIGEM
432;777;18;175;BOA NOVA-BA
[501, 501, 518, 516];[955, 920, 920, 955];-1;-1;CPF
546;487;12;204;ANZOLIN TERNICELLI SCALFI
551;888;18;62;NH 11
[568, 567, 582, 585];[647, 421, 422, 648];-1;-1;ASSINATURA DO DIRETOR
[618, 615, 598, 599];[646, 401, 401, 647];-1;-1;LEI Nº7 116 DE 29/08/83
353;234;16;105;17/08/1986
[336, 338, 354, 352];[113, 314, 314, 113];-1;-1;DATA DE NASCIMENTO
84;235;16;106;08/09/1963
[94, 93, 110, 110];[455, 386, 386, 454];-1;-1;DATA DE
[127, 127, 111, 111];[455, 354, 355, 456];-1;-1;EXPEDIÇÃO
548;177;16;55;6 VIA
160;579;20;373;BERTOLON SIENRA UDALA
