left;top;width;height;transcription
[635, 621, 599, 613];[274, 741, 740, 274];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
578;190;19;147;56.144.327-0
499;87;22;492;ATANAZIO CONTOCANI MENDINA
[535, 533, 519, 521];[85, 136, 135, 83];-1;-1;NOME
[457, 458, 443, 441];[158, 82, 81, 158];-1;-1;FILIAÇÃO
[586, 589, 571, 571];[168, 84, 84, 168];-1;-1;REGISTRO
[554, 553, 567, 570];[84, 143, 143, 86];-1;-1;GERAL
412;86;29;417;GORITO TRUZZI GALLEGO
384;91;22;338;BARKI SBOARIM OZIEL
[340, 337, 322, 327];[80, 213, 213, 77];-1;-1;NATURALIDADE
309;86;25;307;NAZARÉ PAULISTA-SP
267;207;23;395;C.NAS=446 LV=415 FL=43
231;84;20;226;RIO BRANCO-MT
192;131;20;198;253.184.451-10
[261, 256, 243, 246];[78, 190, 190, 76];-1;-1;DOC ORIGEM
[180, 180, 163, 165];[74, 107, 104, 73];-1;-1;CPF
117;76;19;72;NH 91
119;293;19;304;QUEILA MITIYUE CAZZERI
[98, 92, 109, 114];[372, 592, 591, 374];-1;-1;ASSINATURA DO DIRETOR
[65, 59, 77, 85];[371, 608, 609, 372];-1;-1;LEI Nº7 116 DE 29/08/83
99;778;18;57;7 VIA
295;684;19;124;30/09/1962
[325, 319, 307, 311];[709, 905, 904, 709];-1;-1;DATA DE NASCIMENTO
564;694;18;114;04/12/2011
[575, 573, 559, 562];[579, 646, 644, 577];-1;-1;DATA DE
[543, 539, 558, 559];[576, 672, 671, 579];-1;-1;EXPEDIÇÃO
