left;top;width;height;transcription
[225, 598, 599, 225];[24, 20, 39, 43];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
155;69;125;15;63.350.953-6
[71, 136, 137, 70];[75, 74, 87, 88];-1;-1;REGISTRO
[71, 116, 115, 70];[102, 102, 89, 91];-1;-1;GERAL
[70, 113, 113, 70];[120, 119, 132, 132];-1;-1;NOME
75;130;283;21;EDNEI ANDREU SUAVINH
[71, 136, 135, 71];[185, 185, 202, 202];-1;-1;FILIAÇÃO
78;236;317;16;NISOMARA VERDELHO ARME
[73, 181, 180, 71];[287, 286, 298, 298];-1;-1;NATURALIDADE
81;302;131;16;TREVISO-SC
179;334;268;16;C.NAS=435 LV=470 FL=53
[74, 165, 165, 73];[354, 354, 365, 367];-1;-1;DOC ORIGEM
82;370;123;15;TUCANO-BA
121;404;137;17;199.559.124-64
[75, 101, 100, 74];[423, 423, 436, 436];-1;-1;CPF
254;445;185;11;PAINO TAKEUSHI MANHE
[320, 497, 496, 318];[479, 476, 464, 467];-1;-1;ASSINATURA DO DIRETOR
[319, 512, 512, 320];[493, 490, 505, 507];-1;-1;LEI Nº7 116 DE 29/08/83
81;470;58;15;NH 34
558;299;98;15;24/08/1963
[578, 735, 735, 578];[280, 279, 291, 293];-1;-1;DATA DE NASCIMENTO
556;65;104;15;11/05/2020
[463, 520, 520, 464];[71, 70, 83, 84];-1;-1;DATA DE
[465, 542, 542, 464];[99, 98, 82, 85];-1;-1;EXPEDIÇÃO
640;466;43;14;2 VIA
