left;top;width;height;transcription
[764, 292, 293, 767];[570, 573, 595, 588];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
717;539;135;16;24.700.496-0
[959, 872, 872, 961];[530, 531, 543, 544];-1;-1;REGISTRO
[959, 900, 901, 958];[512, 511, 527, 527];-1;-1;GERAL
[958, 904, 905, 958];[479, 479, 494, 492];-1;-1;NOME
[956, 877, 878, 959];[400, 401, 419, 416];-1;-1;FILIAÇÃO
620;387;333;19;RANTIN ZANGARI COIADO
611;348;342;19;EIMY HIROMI BARTOLETTE
[954, 818, 819, 957];[285, 285, 302, 300];-1;-1;NATURALIDADE
638;270;312;16;ISHIYAMA SHIGA MARCELLO
515;231;309;19;C.NAS=429 LV=331 FL=78
[955, 839, 840, 956];[207, 206, 221, 220];-1;-1;DOC ORIGEM
796;193;157;22;VIRGÍNIA-MG
[955, 920, 920, 955];[142, 142, 125, 127];-1;-1;CPF
496;86;194;11;PATAQUINI PICOLIN TONAKI
888;74;62;18;NH 71
[647, 421, 422, 648];[75, 76, 61, 58];-1;-1;ASSINATURA DO DIRETOR
[646, 401, 401, 647];[25, 28, 45, 44];-1;-1;LEI Nº7 116 DE 29/08/83
235;274;105;16;31/10/1957
[113, 314, 314, 113];[307, 305, 289, 291];-1;-1;DATA DE NASCIMENTO
235;542;104;17;12/09/2000
[455, 386, 386, 454];[549, 550, 533, 533];-1;-1;DATA DE
[455, 354, 355, 456];[516, 516, 532, 532];-1;-1;EXPEDIÇÃO
177;79;53;16;1 VIA
633;463;319;20;KASSAB RIVAS SOCHA
