left;top;width;height;transcription
[242, 613, 613, 240];[16, 22, 41, 36];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[89, 158, 156, 90];[55, 56, 68, 68];-1;-1;REGISTRO
[88, 132, 133, 90];[83, 84, 70, 69];-1;-1;GERAL
164;50;125;20;58.264.578-5
[481, 536, 535, 480];[58, 61, 72, 71];-1;-1;DATA DE
[481, 559, 558, 481];[86, 87, 73, 73];-1;-1;EXPEDIÇÃO
563;59;99;15;04/11/1986
[133, 88, 88, 132];[101, 99, 113, 114];-1;-1;NOME
85;121;375;16;PEREGRINO MARTINELI BARBARO
[87, 150, 151, 87];[163, 165, 180, 179];-1;-1;FILIAÇÃO
83;186;312;15;DHYEGO WELLINGTON PANULA
82;220;312;16;BRUFATTO YANSEN VOLYK
[86, 195, 194, 87];[263, 266, 279, 278];-1;-1;NATURALIDADE
83;285;151;15;TARUMIRIM-MG
[86, 176, 176, 85];[333, 334, 347, 345];-1;-1;DOC ORIGEM
83;352;124;15;MADEIRO-PI
180;320;282;16;C.NAS=282 LV=332 FL=59
[86, 113, 112, 83];[399, 401, 414, 412];-1;-1;CPF
80;451;54;19;NH 70
260;442;218;20;WAETGE HOSHI SIMONE
[323, 501, 500, 323];[476, 479, 465, 464];-1;-1;ASSINATURA DO DIRETOR
[323, 513, 514, 322];[506, 508, 493, 489];-1;-1;LEI Nº7 116 DE 29/08/83
637;458;51;15;3 VIA
562;292;94;14;05/11/1961
[588, 745, 745, 589];[270, 272, 287, 285];-1;-1;DATA DE NASCIMENTO
