left;top;width;height;transcription
[211, 581, 581, 209];[57, 60, 41, 40];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
149;73;116;15;05.299.903-8
[50, 123, 123, 48];[73, 75, 87, 88];-1;-1;REGISTRO
[50, 100, 99, 49];[103, 104, 91, 91];-1;-1;GERAL
[50, 95, 94, 50];[143, 145, 129, 130];-1;-1;NOME
129;114;220;20;HAGER MORIM HETEM
129;169;305;14;CARNERO TESHIROGUI SEREGUIN
[50, 118, 117, 50];[198, 198, 183, 184];-1;-1;FILIAÇÃO
67;218;227;20;VILLY KAY KANASHIRO
128;254;70;12;MENDES
[52, 163, 163, 52];[289, 290, 275, 275];-1;-1;NATURALIDADE
51;292;206;14;MANOEL URBANO-AC
[50, 148, 148, 50];[353, 354, 370, 370];-1;-1;DOC ORIGEM
[50, 79, 79, 50];[430, 431, 444, 444];-1;-1;CPF
166;344;223;18;BARRA D´ALCÂNTARA-PI
167;371;230;19;CMC= IBICARAÍ-BA ,SEDE
166;403;255;15;C.NAS=325 LV=478 FL=338
89;429;135;14;088.934.925-80
[296, 493, 493, 296];[527, 530, 514, 513];-1;-1;LEI Nº7 116 DE 29/08/83
[304, 489, 488, 303];[505, 507, 494, 494];-1;-1;ASSINATURA DO DIRETOR
385;467;207;10;MAXELL PARALUPPI SAKAGUTE
[548, 712, 712, 546];[276, 278, 291, 291];-1;-1;DATA DE NASCIMENTO
501;74;98;16;02/03/1982
[416, 499, 499, 416];[106, 106, 89, 91];-1;-1;EXPEDIÇÃO
[416, 479, 478, 417];[75, 75, 89, 90];-1;-1;DATA DE
500;292;116;18;04/04/1982
