left;top;width;height;transcription
[223, 590, 590, 222];[50, 59, 41, 33];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
161;74;138;18;43.246.226-0
79;141;458;20;DALCECO BIANCHI TAKASSAKY
[70, 138, 137, 69];[83, 86, 71, 73];-1;-1;REGISTRO
[70, 115, 115, 69];[99, 100, 88, 87];-1;-1;GERAL
[70, 112, 113, 69];[127, 129, 116, 115];-1;-1;NOME
[68, 131, 131, 68];[196, 198, 183, 182];-1;-1;FILIAÇÃO
80;206;304;18;YGOR KACHAN PREZOTTI
81;240;364;20;GRINSPUM HELBER DODO
[569, 725, 725, 567];[305, 310, 297, 293];-1;-1;DATA DE NASCIMENTO
556;316;107;16;06/09/2005
177;342;352;20;C.NAS=481 LV=192 FL=325
[64, 155, 155, 65];[361, 363, 350, 348];-1;-1;DOC ORIGEM
[67, 173, 173, 66];[292, 296, 283, 281];-1;-1;NATURALIDADE
78;305;138;19;CAIÇARA-RS
79;372;159;18;BREJINHO-PE
118;406;162;18;522.122.033-49
[63, 91, 90, 63];[429, 430, 417, 418];-1;-1;CPF
71;470;54;15;NH 49
271;458;184;11;JOELI NISHIKAVA MATTIOLLI
[303, 479, 478, 304];[489, 492, 479, 477];-1;-1;ASSINATURA DO DIRETOR
[302, 493, 493, 301];[516, 521, 505, 501];-1;-1;LEI Nº7 116 DE 29/08/83
632;482;54;16;4 VIA
560;83;116;18;26/09/1950
[464, 517, 518, 462];[93, 94, 80, 81];-1;-1;DATA DE
[463, 540, 540, 462];[109, 110, 95, 94];-1;-1;EXPEDIÇÃO
