left;top;width;height;transcription
[82, 89, 68, 62];[738, 282, 282, 736];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
97;667;25;135;62.584.615-1
[112, 114, 99, 98];[926, 833, 833, 926];-1;-1;REGISTRO
[129, 129, 114, 113];[927, 865, 865, 926];-1;-1;GERAL
[164, 164, 150, 149];[927, 873, 873, 929];-1;-1;NOME
179;578;20;349;GALVANO NARECE VITO
[241, 243, 228, 225];[928, 843, 843, 928];-1;-1;FILIAÇÃO
255;589;20;337;SEFRIN ROESSLE STAGI
295;565;20;361;LAURINI SCHIESSL ALITA
[356, 359, 343, 341];[929, 789, 789, 929];-1;-1;NATURALIDADE
372;705;19;222;ERVAL SECO-RS
[435, 437, 420, 419];[929, 808, 808, 930];-1;-1;DOC ORIGEM
449;558;22;368;C.NAS=391 LV=283 FL=31
[515, 515, 499, 499];[928, 891, 890, 930];-1;-1;CPF
535;871;11;63;IRANI-SC
490;690;19;163;616.539.668-23
[593, 595, 580, 577];[635, 404, 404, 634];-1;-1;ASSINATURA DO DIRETOR
[625, 629, 608, 607];[631, 390, 390, 630];-1;-1;LEI Nº7 116 DE 29/08/83
574;221;16;64;NH 78
[120, 121, 105, 105, 119];[441, 369, 370, 444, 444];-1;-1;DATA DE
[134, 136, 119, 120];[445, 345, 345, 446];-1;-1;EXPEDIÇÃO
111;195;16;114;27/02/1980
382;172;16;111;17/08/2017
[366, 367, 352, 350];[310, 108, 109, 310];-1;-1;DATA DE NASCIMENTO
