left;top;width;height;transcription
[596, 229, 229, 597];[525, 516, 534, 542];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
520;481;138;20;44.204.911-0
409;414;332;20;VILLA OROSCO ENOCH
[749, 681, 682, 750];[492, 489, 504, 502];-1;-1;REGISTRO
[749, 704, 704, 750];[476, 475, 487, 488];-1;-1;GERAL
[749, 707, 706, 750];[448, 446, 459, 460];-1;-1;NOME
[751, 688, 688, 751];[379, 377, 392, 393];-1;-1;FILIAÇÃO
437;351;301;18;POSSETI TERCARIOLI HIT
343;315;396;20;ZANDONA INGRID HERMANO
[250, 94, 94, 252];[270, 265, 278, 282];-1;-1;DATA DE NASCIMENTO
157;242;104;17;15/12/1953
305;213;337;20;C.NAS=150 LV=414 FL=92
[755, 664, 664, 754];[214, 212, 225, 227];-1;-1;DOC ORIGEM
[752, 646, 646, 753];[283, 279, 292, 294];-1;-1;NATURALIDADE
554;254;187;16;CARINHANHA-BA
593;181;148;27;LENÇÓIS-BA
539;151;163;18;296.401.822-73
[756, 728, 729, 756];[146, 145, 158, 157];-1;-1;CPF
693;90;55;15;NH 86
368;106;183;11;LASCIO JAMRA MAGGIOTTO
[516, 340, 341, 515];[86, 83, 96, 98];-1;-1;ASSINATURA DO DIRETOR
[517, 326, 326, 518];[59, 54, 70, 74];-1;-1;LEI Nº7 116 DE 29/08/83
133;77;53;16;6 VIA
143;474;116;18;06/07/1967
[355, 302, 301, 357];[482, 481, 495, 494];-1;-1;DATA DE
[356, 279, 279, 357];[466, 465, 480, 481];-1;-1;EXPEDIÇÃO
