left;top;width;height;transcription
293;61;464;23;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
254;93;165;21;20.352.861-1
103;95;87;17;REGISTRO
102;114;57;17;GERAL
101;160;55;18;NOME
101;219;81;20;FILIAÇÃO
109;244;272;26;OLIANI COLLETI
107;287;292;23;FRANCESCHET AN
101;336;136;19;NATURALIDADE
106;356;227;28;ARAMBARÉ-RS
102;425;115;17;DOC ORIGEM
98;515;35;19;CPF
152;514;188;20;966.692.216-90
178;146;336;19;ALAS BENATTO STARCK
104;448;352;19;C.NAS=261 LV=434 FL=236
104;478;205;17;CHARQUEADA-SP
[408, 628, 628, 407];[597, 600, 585, 584];-1;-1;ASSINATURA DO DIRETOR
[400, 646, 646, 400];[629, 630, 611, 610];-1;-1;LEI Nº7 116 DE 29/08/83
758;96;114;16;04/06/1989
[597, 675, 672, 597];[98, 99, 115, 114];-1;-1;DATA DE
[600, 698, 696, 597];[132, 131, 114, 115];-1;-1;EXPEDIÇÃO
[914, 718, 720, 916];[342, 343, 360, 358];-1;-1;DATA DE NASCIMENTO
758;367;106;16;26/12/1967
