left;top;width;height;transcription
[50, 59, 80, 73];[760, 299, 300, 760];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[88, 89, 104, 103];[950, 864, 864, 951];-1;-1;REGISTRO
[120, 119, 105, 105];[951, 894, 896, 952];-1;-1;GERAL
94;710;18;146;81.233.181-3
156;676;19;212;SARACHO BARC
[175, 177, 162, 161];[950, 901, 901, 951];-1;-1;NOME
[240, 241, 221, 221];[953, 876, 877, 953];-1;-1;FILIAÇÃO
246;598;20;352;ECA BARBOZA PETRAGLI
303;570;20;379;GASSUL MARGARIDA NAK
[351, 354, 339, 335];[954, 822, 823, 955];-1;-1;NATURALIDADE
358;796;26;154;TAIÚVA-SP
[422, 424, 438, 438];[957, 838, 838, 957];-1;-1;DOC ORIGEM
447;825;19;129;SINOP-MT
505;690;20;197;728.962.333-93
[525, 526, 509, 507];[959, 922, 922, 959];-1;-1;CPF
417;415;23;413;C.NAS=436 LV=338 FL=212
[591, 594, 577, 576];[644, 426, 426, 645];-1;-1;ASSINATURA DO DIRETOR
566;216;19;60;7 VIA
375;141;19;122;19/12/1964
[344, 348, 364, 361];[309, 117, 118, 310];-1;-1;DATA DE NASCIMENTO
105;143;18;116;06/11/1973
[109, 111, 96, 95];[464, 389, 389, 463];-1;-1;DATA DE
[126, 127, 111, 110];[463, 364, 364, 464];-1;-1;EXPEDIÇÃO
527;331;20;339;CHYARA PANEBIANCO S
