left;top;width;height;transcription
279;619;455;18;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
663;569;158;19;90.236.886-2
830;587;84;15;REGISTRO
858;569;56;15;GERAL
863;533;53;16;NOME
535;493;384;19;PINCINATO MOMO BRACALE
839;457;78;16;FILIAÇÃO
587;414;332;20;RIBO SEMENCIO ARENA
470;373;448;21;HIROMOTO PATEL MINGOLELLI
785;342;133;16;NATURALIDADE
667;297;254;28;MATO LEITÃO-RS
806;264;112;15;DOC ORIGEM
443;259;355;20;C.NAS=157 LV=55 FL=437
776;224;148;16;PEIXE-BOI-PA
[919, 885, 886, 918];[186, 186, 200, 200];-1;-1;CPF
863;107;61;16;NH 35
[638, 410, 411, 638];[109, 109, 123, 123];-1;-1;ASSINATURA DO DIRETOR
[634, 396, 397, 632];[76, 74, 94, 93];-1;-1;LEI Nº7 116 DE 29/08/83
176;111;53;16;9 VIA
212;305;116;18;27/04/1968
[300, 112, 112, 301];[342, 342, 357, 355];-1;-1;DATA DE NASCIMENTO
204;577;114;18;18/06/1969
[430, 335, 335, 431];[570, 569, 588, 587];-1;-1;EXPEDIÇÃO
[431, 360, 360, 431];[603, 603, 587, 587];-1;-1;DATA DE
