left;top;width;height;transcription
51;545;70;19;NH 73
[333, 557, 559, 333];[616, 610, 591, 596];-1;-1;LEI Nº7 116 DE 29/08/83
260;534;338;16;ESPEDITO THENILE HILSDORF
[332, 540, 540, 332];[578, 575, 558, 563];-1;-1;ASSINATURA DO DIRETOR
98;461;175;19;943.070.920-82
[54, 86, 86, 54];[511, 509, 493, 496];-1;-1;CPF
50;419;311;20;FERREIRA GOMES-AP
[53, 159, 160, 53];[410, 405, 420, 425];-1;-1;DOC ORIGEM
163;369;362;20;C.NAS=368 LV=275 FL=223
47;330;303;25;GONÇALVES DIAS-MA
[52, 177, 177, 50];[326, 323, 336, 339];-1;-1;NATURALIDADE
43;243;432;24;LEPOS CAMPOS SCOTTON
44;199;533;26;KOPTE MASSETTO BARACHATI
46;124;436;22;BIANCA VALEJO PLOTEGHER
135;43;147;20;49.814.537-2
604;36;134;19;23/11/1959
707;535;59;18;2 VIA
608;322;124;19;01/11/1964
[49, 124, 123, 50];[202, 200, 215, 218];-1;-1;FILIAÇÃO
[47, 99, 97, 46];[121, 119, 134, 135];-1;-1;NOME
[47, 102, 101, 47];[100, 98, 84, 85];-1;-1;GERAL
[48, 127, 128, 47];[65, 64, 78, 80];-1;-1;REGISTRO
[220, 650, 649, 221];[34, 28, 9, 17];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[637, 815, 815, 637];[319, 314, 328, 333];-1;-1;DATA DE NASCIMENTO
[506, 597, 597, 503];[91, 89, 71, 76];-1;-1;EXPEDIÇÃO
[504, 573, 573, 505];[57, 55, 70, 71];-1;-1;DATA DE
